# time identity distance inter intra
0 1 105.610406 157.795472 13.336310
1 1 111.779636 129.664152 10.461895
2 1 111.390061 141.695891 10.494447
3 1 116.729472 132.034002 9.336590
4 1 110.555164 138.083725 11.584509
5 1 113.888229 130.072551 11.414940
6 1 113.836315 117.062366 10.082282
7 1 109.240044 118.296722 11.977868
8 1 106.548533 150.994908 14.381053
9 1 100.832923 152.199461 16.120060
10 1 98.002614 158.484230 18.328838
11 1 101.721792 156.538363 15.128456
12 1 97.394829 146.270836 14.415389
13 1 98.387616 146.595876 12.955281
14 1 95.854749 154.092370 14.353233
15 1 90.198323 158.683403 13.412464
16 1 90.124803 147.033490 14.699421
17 1 94.366016 153.471210 17.132839
18 1 91.449570 136.761714 18.041237
19 1 87.623748 139.160910 17.485734
20 1 83.449676 150.363457 19.471326
21 1 83.586257 149.839949 21.781862
22 1 89.812338 145.870652 21.836284
23 1 84.194638 144.665283 22.736857
24 1 83.123779 154.570147 20.053578
25 1 80.317762 141.632032 20.069476
26 1 85.815092 143.916357 20.289396
27 1 80.390529 163.308662 22.398848
28 1 80.635201 142.741826 33.773242
29 1 83.874859 138.337331 28.521536
30 1 83.984849 128.733975 26.330684
31 1 73.738652 137.306726 26.150723
32 1 74.466570 139.643164 15.060744
33 1 70.917675 144.012331 12.677615
34 1 66.638037 147.335539 20.195398
35 1 66.240422 161.945199 22.045020
36 1 69.062491 160.407081 18.043319
37 1 68.446617 174.311526 22.795619
38 1 76.085671 163.003822 27.769427
39 1 69.778467 163.122656 23.125080
40 1 67.082688 162.461522 23.628967
41 1 68.019378 152.257626 23.358469
42 1 67.006170 169.274574 18.197637
43 1 64.006136 183.714896 21.143192
44 1 63.606415 165.985626 20.669133
45 1 62.137222 194.468461 18.011107
46 1 65.172748 167.326923 15.778727
47 1 64.351785 173.248383 15.522534
48 1 63.765067 175.404276 19.050592
49 1 63.299181 173.814677 13.702885
50 1 64.396917 160.379858 13.215961
51 1 52.611272 158.756279 16.014281
52 1 54.699856 167.624249 17.335692
53 1 53.134813 165.850874 18.443253
54 1 50.377258 159.593006 12.845603
55 1 54.371050 159.063022 14.166304
56 1 58.212774 158.031909 12.826097
57 1 56.820107 148.334784 14.478645
58 1 55.075246 148.928788 19.614515
59 1 52.381158 166.071030 16.533541
60 1 53.157907 174.651412 25.181652
61 1 52.245568 172.129368 23.271801
