# time identity distance inter intra
0 1 66.871853 158.258340 17.894072
1 1 71.884191 165.859333 18.244339
2 1 62.245714 166.032579 22.563178
3 1 66.284504 147.703840 27.852907
4 1 59.413899 150.759930 21.435986
5 1 61.542224 148.254856 22.247851
6 1 65.570619 153.883095 20.635978
7 1 60.794714 145.856731 22.217893
8 1 61.263320 150.159626 22.216679
9 1 64.164243 129.497901 22.736433
10 1 56.912901 146.148883 19.106327
11 1 62.162185 158.763888 20.529014
12 1 56.690263 135.553422 21.501352
13 1 53.212107 139.032852 22.783445
14 1 58.038900 140.547878 17.585954
15 1 61.851018 144.562322 24.793230
16 1 55.296879 141.208615 30.709214
17 1 55.214007 151.504882 23.968995
18 1 52.694401 143.354163 28.006930
19 1 49.276985 142.516591 28.295804
20 1 51.867396 145.140449 23.798202
21 1 55.097350 145.649012 18.355354
22 1 59.077361 137.177117 32.906815
23 1 64.897056 150.432906 21.758999
24 1 60.373947 150.042137 24.655548
25 1 64.190822 126.845644 33.163252
26 1 55.190988 143.945245 27.064981
27 1 62.594041 133.898253 20.558364
28 1 57.897400 143.567813 24.612783
29 1 61.399748 161.431201 15.236992
30 1 54.091431 152.813440 22.881079
31 1 56.154555 152.382535 16.956586
32 1 58.690333 144.047543 16.893111
33 1 55.467423 130.544610 18.475302
34 1 53.617089 140.624394 19.909824
35 1 60.466817 152.232667 17.370739
36 1 59.011087 149.808681 20.390716
37 1 57.422250 167.280818 22.037677
38 1 61.252553 163.861581 16.416111
39 1 57.870182 153.534805 18.875324
40 1 63.654377 156.619246 18.144883
41 1 52.402738 154.871228 21.807329
42 1 56.738569 161.768999 29.407495
43 1 60.979342 154.660267 21.037442
44 1 64.843103 148.827541 24.442592
45 1 55.658855 133.153696 22.528294
46 1 61.414435 126.899934 25.123404
47 1 62.071077 126.929034 27.617006
48 1 73.443666 129.729467 21.753017
49 1 71.521684 142.630913 26.171590
50 1 76.050635 144.631192 26.530509
51 1 76.007110 133.555623 24.073261
52 1 71.205692 163.495397 24.448104
53 1 66.444242 143.161217 32.693495
54 1 68.260795 153.009008 33.641613
55 1 78.031734 154.806196 36.067395
56 1 78.610572 162.021694 30.102687
57 1 84.295899 151.814779 21.802447
58 1 82.341786 144.032188 20.009477
59 1 87.273411 146.282867 18.038768
60 1 91.235207 154.073778 20.461753
61 1 93.254137 159.180681 16.147147
62 1 90.550863 140.498806 16.554139
63 1 93.301423 149.963989 16.924808
64 1 94.942715 158.871445 21.247986
65 1 92.470331 160.090866 19.479196
66 1 88.577695 151.224559 24.787646
67 1 91.822887 154.220903 22.565999
68 1 91.311674 133.376568 21.159158
69 1 87.436891 135.475829 14.627266
70 1 86.821104 157.697730 22.738965
71 1 92.596743 146.462090 19.198469
72 1 86.126233 148.613399 21.852110
73 1 87.870737 148.312422 20.382934
74 1 93.304064 143.672135 19.868331
75 1 95.224893 153.183472 22.996355
76 1 100.705510 139.823015 14.925026
77 1 92.875264 137.923928 14.363904
78 1 95.334000 141.588451 13.062858
79 1 101.358262 129.636450 10.173864
80 1 86.544427 145.779780 12.971695
81 1 89.680976 154.157516 14.088585
82 1 91.286421 162.557874 13.217041
83 1 89.235104 146.959776 16.304335
84 1 91.281448 145.603399 16.083367
85 1 90.085733 154.961647 22.045300
86 1 85.640676 167.581224 20.005249
87 1 89.750255 165.458144 22.053496
88 1 80.893683 167.409071 20.495224
89 1 82.386369 178.152446 20.969249
90 1 80.887752 148.398606 19.349787
91 1 71.271227 167.245491 15.124493
92 1 73.676580 165.186608 17.519215
93 1 72.416374 162.226398 20.155578
94 1 66.446626 160.537774 16.467824
95 1 68.653874 156.698572 19.708905
96 1 72.754749 169.199589 19.518349
97 1 73.119026 157.943815 20.957687
98 1 76.598279 160.187333 19.169231
99 1 78.393392 165.505715 14.180289
100 1 84.318610 173.419238 15.102711
101 1 80.285577 172.227207 14.310869
102 1 78.636728 171.710080 18.830123
103 1 74.556438 180.714852 13.158529
104 1 72.324931 175.215195 17.690063
105 1 72.230526 166.834719 15.725374
106 1 69.321713 162.338128 21.863668
107 1 69.540207 128.629312 24.208893
108 1 70.153665 152.408658 21.101889
109 1 64.129958 141.732201 30.717926
110 1 66.766877 145.301584 23.181194
111 1 70.273222 161.973297 21.639764
112 1 70.537769 158.333483 17.593657
113 1 72.795137 160.190456 24.662921
114 1 73.699544 160.894299 18.483061
115 1 69.804251 158.100549 22.199946
116 1 69.945507 158.911656 22.296237
