# time identity distance inter intra
0 1 168.533915 49.288266 16.766405
1 1 166.936123 60.698158 15.800497
2 1 165.904309 54.206521 14.821939
3 1 169.202419 38.719396 19.343943
4 1 164.506824 44.582086 23.547652
5 1 158.371349 62.191259 17.583931
6 1 163.209119 60.072198 16.762016
7 1 162.557562 66.764972 9.785711
8 1 148.969992 72.635434 14.746151
9 1 150.213019 75.352329 21.063992
10 1 140.095108 91.306443 18.127668
11 1 154.124744 58.332510 23.081021
12 1 150.301129 78.317117 27.288484
13 1 156.959315 54.768254 22.603153
14 1 161.939713 52.397541 20.320097
15 1 151.657738 72.570481 22.361083
16 1 160.178589 50.231384 31.631774
17 1 162.273535 57.509686 21.793969
18 1 163.958322 28.354430 21.666775
19 1 171.647537 27.436192 20.625996
20 1 168.322107 34.887594 15.798629
21 1 165.434447 29.906363 22.806343
22 1 156.450906 38.777630 24.412359
23 1 144.971711 47.652429 32.052989
24 1 141.081840 68.012935 27.442411
25 1 134.350597 81.656273 26.496628
26 1 134.386712 77.727256 28.047402
27 1 136.673135 78.008830 25.476869
28 1 145.279903 65.676445 27.452805
29 1 160.586315 44.078122 28.512922
30 1 165.036664 31.685779 23.873109
31 1 153.169127 46.645773 20.282874
32 1 147.189119 61.957814 17.652045
33 1 146.894330 66.386257 17.442032
34 1 144.897631 77.576921 18.625746
35 1 152.203511 54.359557 17.519445
36 1 145.201789 74.667417 15.316782
37 1 139.191509 80.708542 15.345779
38 1 139.856912 79.403875 16.133874
39 1 139.577306 77.421770 14.823183
40 1 138.893555 90.179427 13.595759
41 1 137.505958 88.453325 15.146369
42 1 143.409711 65.829333 12.664003
43 1 136.732920 81.847226 17.962745
44 1 131.852791 93.994511 20.481365
45 1 133.243190 84.891652 22.703433
46 1 128.957680 96.411224 20.949969
47 1 127.494993 106.687208 16.577637
48 1 141.099510 80.631230 15.907382
49 1 134.117562 94.170700 14.146387
50 1 126.272487 99.947244 16.065396
51 1 129.563347 96.440449 18.214907
52 1 128.644983 91.063151 15.478728
53 1 129.553499 95.532332 15.103533
54 1 126.743149 109.199082 11.945124
55 1 130.734867 107.092588 14.068239
56 1 123.760911 123.538980 10.125049
57 1 128.661738 91.949781 8.080102
58 1 129.230288 103.995316 7.961967
59 1 132.944643 86.570922 9.390571
60 1 136.075102 90.629748 9.036807
61 1 150.125293 75.630474 9.160607
62 1 158.625474 60.652127 8.322556
63 1 160.876624 53.506903 11.149632
64 1 154.429252 47.947036 14.189738
65 1 147.867709 57.809389 16.870847
66 1 137.832369 81.069702 24.035796
67 1 142.874472 67.673020 28.979383
68 1 144.014381 62.843457 29.116604
69 1 152.394253 55.130303 26.940291
70 1 151.716639 41.174597 29.010242
71 1 161.683210 26.983657 16.539179
72 1 166.651200 15.107927 30.631934
73 1 157.753853 24.574909 37.663809
74 1 162.770251 24.707386 23.723649
75 1 163.952448 28.521424 25.844301
76 1 171.363156 24.426748 29.942532
77 1 162.803042 38.111548 36.788646
78 1 160.821976 39.470465 22.548000
79 1 164.257012 39.636313 28.424041
80 1 164.796363 39.410952 22.286350
81 1 171.218222 41.260252 26.213558
82 1 165.597517 45.384887 42.030122
83 1 165.515954 41.063976 23.035489
84 1 180.441936 17.647441 28.320804
85 0 193.327497 3.852797 24.851271
86 0 201.660585 1.766395 16.131269
87 0 196.734246 3.506009 19.390494
88 0 191.842198 2.982545 11.655098
89 1 185.554058 14.751264 10.290593
90 1 188.685646 20.164064 16.591559
91 1 181.628424 27.331955 11.282661
92 1 179.495915 31.675901 14.511397
93 1 166.168701 31.715173 19.590247
94 1 165.693396 25.132691 13.645796
95 1 165.453414 27.127633 23.448574
96 1 174.283718 19.636824 23.244635
97 1 170.644451 30.949614 20.666139
98 1 172.024027 25.151914 17.327352
99 1 173.926212 27.657298 14.370447
100 1 176.117385 27.648946 19.334585
101 1 183.007467 20.444238 17.271769
102 1 181.342077 30.013722 13.603606
103 1 182.084704 18.114841 16.641822
104 1 187.983759 13.155468 14.008556
105 1 190.988676 12.389681 18.688070
106 1 179.372331 28.643077 18.156513
107 1 172.394073 37.059703 28.033256
108 1 176.762733 29.383290 34.000258
109 1 176.785764 38.065123 16.870954
110 1 172.143106 37.912412 22.755761
111 1 165.590675 49.688040 30.989149
112 1 165.597682 37.389990 25.041181
113 1 158.824872 40.350913 14.579165
114 1 163.150770 33.498999 15.736126
115 1 163.381614 37.686485 16.538571
116 1 162.682902 40.978938 17.971551
117 1 161.374580 42.299049 16.043454
118 1 156.492914 47.254138 16.460497
119 1 142.987871 78.713949 10.835019
120 1 141.798481 78.666281 10.747731
121 1 141.138142 64.518216 11.722804
122 1 142.179035 80.847361 19.109619
123 1 138.337495 102.796440 18.507404
124 1 135.145513 122.538461 21.548328
125 1 132.312662 111.898486 19.002175
126 1 131.474918 112.958435 19.298960
127 1 130.260918 103.656264 13.757692
128 1 134.901796 104.874682 12.701833
129 1 137.497936 100.154141 15.830440
130 1 133.749421 120.832168 16.688693
131 1 140.824407 91.424707 9.994767
132 1 137.136954 106.684411 17.859084
133 1 132.692139 123.089815 20.776798
134 1 137.098539 105.189585 28.319636
135 1 136.354248 102.758775 23.556882
136 1 143.926728 104.069142 20.268400
137 1 145.949918 107.230256 15.988471
138 1 143.894573 96.778167 19.484855
139 1 133.809106 118.850369 18.652851
140 1 143.608602 95.405801 16.506727
141 1 141.802501 109.881665 17.340064
142 1 149.409527 106.221020 11.860675
143 1 144.813081 113.088785 17.801985
144 1 142.946276 113.377962 21.768981
145 1 137.811043 108.632325 14.383756
146 1 140.879458 98.198442 15.400184
147 1 146.378309 90.754142 10.315831
148 1 155.034418 70.834937 15.982228
149 1 151.580577 77.040054 23.962431
150 1 150.082989 66.925318 22.797294
151 1 158.705876 46.983100 23.036667
152 1 156.812833 46.772468 17.693618
153 1 157.851798 39.256372 28.254572
154 1 153.251260 44.570852 26.396419
155 1 156.933173 28.828203 31.879990
156 1 151.306091 48.690715 30.237425
157 1 157.027168 40.907510 17.471929
158 1 153.789078 45.707459 23.514241
159 1 154.843975 45.206055 26.305793
160 1 161.491716 51.961568 16.841698
161 1 159.134524 57.691684 17.388643
162 1 160.570037 64.730247 17.327797
163 1 159.198229 58.235980 12.880477
164 1 165.545810 42.858442 16.075407
165 1 160.194092 47.698010 14.824556
166 1 163.402776 36.610568 15.478923
167 1 160.580589 54.712755 10.943776
168 1 154.478323 69.035941 15.796258
169 1 157.031636 68.275210 18.713146
170 1 156.046312 57.366904 28.060509
171 1 154.396453 57.418922 18.626496
172 1 159.598630 62.005903 23.487454
173 1 167.835723 52.315764 16.631415
174 1 158.458191 56.766912 23.060414
175 1 153.470597 61.550835 26.008411
176 1 148.906244 84.408988 30.131937
177 1 145.782964 96.620623 37.062098
178 1 157.893207 75.587578 26.883229
179 1 151.229927 66.720924 26.049761
180 1 162.524832 55.893586 25.706962
181 1 156.721754 68.779320 26.718553
182 1 153.412749 57.380852 17.776529
183 1 153.816525 47.520719 34.136304
184 1 145.909516 74.757163 23.786172
185 1 142.059084 87.836510 25.731301
186 1 145.865587 85.059272 17.117932
187 1 155.317227 58.348253 22.422987
188 1 159.722333 45.976375 21.033208
189 1 152.854765 61.482899 30.008897
190 1 155.098284 54.927295 29.246417
191 1 164.253722 48.793033 26.897960
192 1 163.683988 56.847333 16.062746
193 1 174.680230 34.608633 24.722681
194 1 168.775378 31.669182 27.567098
195 1 181.110691 29.013837 23.105648
196 1 180.152519 25.504407 17.976182
197 1 188.453812 27.881051 23.732526
198 1 190.937363 24.550531 21.428307
199 1 190.610073 27.170615 16.616128
200 0 201.616829 17.724417 16.813150
201 1 184.638215 29.891301 19.661204
202 1 185.250906 33.584359 15.454897
203 1 194.975129 30.509314 19.099491
204 0 200.608528 21.891339 15.217946
205 1 195.801586 21.720884 16.331183
206 0 201.141345 29.118912 18.890654
207 0 203.675521 25.075028 21.092831
208 1 195.903131 40.257001 17.596426
209 1 197.522301 28.981541 19.321607
210 1 189.932257 22.702482 14.846270
211 1 188.281207 28.629715 21.698208
212 1 187.280237 18.859137 30.159715
213 1 182.435964 20.669905 33.301380
214 1 175.120658 30.460987 21.753825
215 1 160.173490 37.582430 13.089995
216 1 153.633274 51.231501 16.650302
217 1 155.810429 39.294461 19.489662
218 1 152.582299 43.575244 17.196384
219 1 150.767474 49.961520 13.168431
220 1 153.125377 44.092922 12.709923
221 1 140.944012 71.929953 14.556640
222 1 144.425260 61.154427 15.887659
223 1 145.939170 64.770313 25.261414
224 1 147.796877 56.224549 23.957216
225 1 140.292493 86.569254 21.236472
226 1 151.708105 63.779587 18.521075
227 1 148.679990 80.600905 19.813660
228 1 149.314057 85.343393 27.135348
229 1 146.322819 82.338759 17.886538
230 1 144.468986 83.990187 20.109188
231 1 135.858341 96.997880 19.433250
232 1 135.174438 81.038395 19.709823
233 1 138.501044 89.834088 12.458799
234 1 143.041392 71.255807 20.124328
235 1 141.698729 87.474888 12.599677
236 1 141.637172 76.364698 11.002381
237 1 133.654887 98.562052 15.795024
238 1 138.274715 93.321058 16.974996
239 1 139.828997 94.112391 19.868716
240 1 144.154093 97.922177 17.340772
241 1 146.882175 87.587817 15.665452
242 1 155.281078 77.117574 11.987828
243 1 152.841762 79.791691 12.065049
244 1 155.495794 85.135537 15.814108
245 1 151.380043 74.473194 17.477812
246 1 151.022691 75.308038 19.978687
247 1 143.991281 93.946531 30.249409
248 1 132.735696 127.622437 24.029733
249 1 133.784366 126.374177 23.929642
250 1 133.864147 107.249364 25.475867
251 1 129.736089 102.351775 18.983916
252 1 127.717154 107.288101 28.303101
253 1 136.087508 91.248008 28.102578
254 1 129.161631 116.631169 29.840393
255 1 135.110472 87.747154 27.802492
256 1 133.064897 94.238711 20.660030
257 1 138.318578 71.691579 17.534623
258 1 133.006864 90.040386 21.570152
259 1 135.856890 103.194371 11.049969
260 1 126.704968 102.581269 25.175665
261 1 121.255223 109.907246 32.440224
262 1 117.694541 100.880667 24.370419
263 1 116.537446 116.858899 19.258344
