# time identity distance inter intra
0 1 81.088014 148.657613 25.691428
1 1 78.681450 154.996389 27.813343
2 1 79.998392 159.623567 30.533278
3 1 73.769356 146.925296 36.832003
4 1 77.191712 142.026912 31.010046
5 1 83.300017 154.839064 17.954417
6 1 78.303871 144.511171 21.700850
7 1 75.428761 149.437585 25.010539
8 1 75.593480 156.651381 19.163473
9 1 71.838959 159.284999 22.969039
10 1 72.202174 162.933687 20.707220
11 1 69.734286 165.393211 20.267490
12 1 64.983201 165.986076 17.610359
13 1 67.019471 160.849871 22.526045
14 1 70.161594 169.880506 28.696395
15 1 71.484968 158.692940 22.239234
16 1 70.109833 148.326584 22.147565
17 1 69.980110 141.794500 20.355881
18 1 74.311063 151.407317 21.999735
19 1 71.800857 145.927222 15.662216
20 1 73.351035 146.310529 18.339635
21 1 67.115624 156.610439 13.354833
22 1 71.464959 141.610699 13.751936
23 1 73.341903 159.701144 17.724456
24 1 78.401810 142.062242 13.442278
25 1 78.170836 160.188557 17.087709
26 1 71.808630 155.308222 18.677873
27 1 70.246160 144.203436 16.823347
28 1 73.311341 142.124109 13.033866
29 1 73.096797 154.684862 12.404485
30 1 74.283761 155.683335 12.233904
31 1 76.102817 140.411056 11.066999
32 1 72.750824 157.970583 13.169126
33 1 66.548452 175.562885 10.199757
34 1 65.105356 173.773201 12.142731
35 1 61.299098 167.482136 10.317204
36 1 59.073958 181.648198 21.200804
37 1 55.938659 183.150807 16.977184
38 1 61.478313 187.398909 18.279349
39 1 59.768582 167.888803 15.758127
40 1 64.130049 162.598037 19.231620
41 1 57.166904 174.652231 13.032918
42 1 60.435423 176.918577 17.372379
43 1 59.291574 156.973282 15.675417
44 1 61.597879 168.602423 11.403164
45 1 58.462524 170.375512 10.452844
46 1 60.658340 176.272149 8.779601
47 1 59.765557 166.240560 9.496937
48 1 59.533489 159.832999 10.339840
49 1 63.243109 166.510727 12.502005
50 1 64.309477 160.444345 10.572621
51 1 61.969457 143.024619 10.842655
52 1 61.739804 142.188527 7.955002
53 1 62.795469 125.826019 9.481566
54 1 59.598138 143.346797 14.010753
55 1 61.484650 146.183512 10.715484
56 1 61.908774 143.622888 9.674049
57 1 63.111920 137.828243 10.189478
58 1 59.362262 142.540716 11.633316
59 1 60.034481 139.009011 12.615913
60 1 66.027022 130.388564 13.284294
61 1 68.889727 139.526317 13.320715
62 1 71.963498 160.807398 12.260149
63 1 63.808384 143.907210 11.396865
64 1 69.794962 142.226711 14.551259
65 1 66.590755 145.790353 15.023957
66 1 70.467354 131.590924 17.706803
67 1 71.210326 142.063887 11.340551
68 1 66.529275 145.303187 11.467072
69 1 60.608045 166.575052 15.379898
70 1 57.427405 163.955933 16.349003
71 1 52.695167 173.843478 12.814963
72 1 47.117519 164.115438 10.388893
73 1 47.312008 158.190166 11.199672
74 1 49.190612 150.910063 12.088936
75 1 48.086117 157.422579 13.562129
76 1 54.501586 148.940116 12.366813
77 1 53.368993 163.702372 15.803120
78 1 50.547375 160.148803 14.318962
79 1 52.586687 157.154357 12.121646
80 1 56.596670 166.485933 12.179416
81 1 63.929927 157.489948 14.760213
82 1 63.931740 160.325875 15.931975
83 1 63.690576 160.638690 12.651135
84 1 66.065411 147.546050 13.741698
85 1 55.891382 151.374810 11.708781
86 1 57.670937 160.227842 13.504619
87 1 58.432714 165.364955 13.178877
88 1 61.632371 156.276643 10.658793
89 1 62.174582 161.522870 15.059942
90 1 58.483739 164.448209 16.037283
91 1 59.727048 150.575228 19.464031
92 1 54.127930 148.955702 20.106673
