# time identity distance inter intra
0 1 119.745215 113.817010 21.517871
1 1 125.982956 108.758008 18.632822
2 1 130.423629 96.975199 15.895543
3 1 135.514836 90.287257 15.281558
4 1 128.338089 91.098402 16.370655
5 1 123.908657 102.390530 14.268301
6 1 121.211847 111.126061 19.056329
7 1 117.833417 99.966459 13.371597
8 1 116.573232 105.969434 10.527424
9 1 112.251855 114.169286 11.957943
10 1 116.534440 107.667418 13.222030
11 1 115.126731 107.382349 14.397220
12 1 122.358371 82.333164 16.948296
13 1 116.916216 103.275685 18.086306
14 1 126.159572 100.781015 15.875620
15 1 127.077106 84.523385 15.552284
16 1 125.687140 91.192477 22.366570
17 1 115.449499 91.862702 27.095277
18 1 112.953445 93.321948 35.401885
19 1 112.618492 104.196321 32.001801
20 1 118.314925 109.047890 32.367239
21 1 119.265681 107.040382 22.774938
22 1 118.047941 108.696507 27.240884
23 1 113.778182 118.402353 35.295313
24 1 110.745171 113.774707 32.273860
25 1 107.166599 117.860351 25.388024
26 1 105.505669 111.771704 23.872676
27 1 102.029327 118.886895 31.425627
28 1 103.237026 111.723902 22.105678
29 1 111.643881 115.176896 19.402680
30 1 111.915274 104.305318 15.796774
31 1 119.026087 103.900563 15.931400
32 1 122.412116 98.474422 13.195417
33 1 114.783183 102.434019 17.360743
34 1 112.997061 104.260484 22.091343
35 1 117.616761 86.755403 24.282673
36 1 118.711577 105.945499 22.708206
37 1 113.619469 130.572708 30.251710
38 1 116.670542 117.383965 26.545420
39 1 118.773593 97.894920 26.575146
40 1 119.054745 104.769045 22.530519
41 1 120.114720 91.416040 18.479606
42 1 126.891047 74.625885 17.740007
43 1 131.210092 62.200744 16.899516
44 1 132.514878 68.467983 18.364849
45 1 126.587983 70.374852 30.811692
46 1 132.949002 65.276467 20.035828
47 1 135.094018 69.424992 29.002137
48 1 131.612286 79.396985 28.982229
49 1 135.111834 68.548660 16.580510
50 1 129.129854 65.368296 24.178301
51 1 125.221575 77.895202 30.347918
52 1 131.127420 68.151542 30.711420
53 1 127.141261 76.145990 22.617462
54 1 122.996693 69.811520 15.727127
55 1 115.229255 79.086512 21.978581
56 1 101.712191 109.501234 32.987171
57 1 103.344097 97.731598 31.818788
58 1 99.307655 112.489666 30.401029
59 1 103.080680 99.270257 20.899654
60 1 101.540118 119.600683 25.946472
61 1 97.268053 108.998649 25.792508
62 1 113.065035 83.861239 16.803447
63 1 112.245399 91.748486 17.808772
64 1 114.428759 104.429828 19.880344
65 1 124.184934 83.135786 17.277003
66 1 116.518687 88.197829 13.920782
67 1 106.889704 93.084833 19.180898
68 1 114.233156 83.050690 19.644180
69 1 113.098705 76.954020 13.364743
70 1 104.965129 104.651874 18.503536
71 1 108.274367 105.312535 21.487717
72 1 107.772501 96.984230 14.650977
73 1 104.583892 107.620985 18.561463
74 1 97.137548 117.200929 20.572820
75 1 98.132696 123.779881 18.319078
76 1 101.028444 110.156972 13.457023
77 1 102.753084 115.215785 13.223332
78 1 94.038993 128.570329 15.961664
79 1 93.738561 132.963824 17.284775
80 1 90.645236 129.752547 17.223551
81 1 88.206381 127.600952 19.918186
82 1 89.160337 126.054254 15.041911
83 1 86.773368 130.747765 15.603219
84 1 88.002566 129.224724 13.412559
85 1 89.376101 140.746340 16.777049
86 1 90.997598 146.292037 17.063397
87 1 89.412277 141.386534 13.724013
88 1 92.028922 137.476488 17.889151
89 1 102.189137 120.939829 11.970545
90 1 105.106212 124.156788 13.859861
91 1 102.977011 121.431492 14.025158
92 1 105.345240 119.735014 10.873716
93 1 105.094702 126.383623 10.430349
94 1 101.992239 152.070349 16.903073
95 1 106.808785 137.827493 16.379905
96 1 108.709337 112.917118 15.141262
97 1 112.497246 108.817543 14.312046
98 1 114.360224 109.143913 14.021143
99 1 115.133229 107.910432 19.209766
100 1 111.627822 119.124112 16.010069
101 1 105.615416 119.682701 19.084644
102 1 106.767221 122.712769 20.026048
103 1 103.204652 142.238767 17.370889
104 1 105.591070 130.518068 21.650785
105 1 111.191818 138.092094 20.240184
106 1 115.734949 117.096831 16.021349
107 1 111.822898 121.536483 15.158036
108 1 105.402711 133.958119 20.409171
109 1 104.044630 123.604751 22.011044
110 1 104.297555 131.141547 22.087533
111 1 106.867788 123.224624 12.321060
112 1 98.237070 141.439987 12.389176
113 1 98.009627 136.132692 11.523928
114 1 99.275573 131.233482 14.088249
115 1 101.912182 139.115931 18.336819
116 1 103.218713 145.329735 19.116124
117 1 105.574656 124.822528 16.384662
118 1 113.016267 111.362424 11.567550
119 1 110.142046 107.670669 15.966895
120 1 111.670149 105.577744 14.016247
121 1 113.304536 102.561035 16.539450
122 1 113.580242 105.971047 15.861214
123 1 126.178364 97.670601 12.937505
124 1 120.147402 97.481469 13.509297
125 1 120.413052 104.214011 15.184662
126 1 113.128967 98.948177 11.571293
127 1 106.497993 101.432259 11.773581
128 1 109.164019 100.761639 11.209692
129 1 107.412466 109.791878 11.594559
130 1 100.818605 112.730436 15.428641
131 1 98.950254 108.279387 20.661720
132 1 102.692668 128.516949 20.724549
133 1 112.690386 131.683882 15.351421
134 1 107.183390 137.131400 12.792934
135 1 99.244132 144.566611 19.623233
136 1 99.810797 157.450507 17.254210
137 1 98.238640 140.887067 19.836976
138 1 95.317994 140.420280 20.670859
139 1 96.610474 138.442286 23.215214
140 1 98.113918 116.711359 29.786118
141 1 93.963294 130.261596 15.525452
142 1 95.534714 122.988159 15.102216
143 1 100.091989 110.621585 10.425216
144 1 92.760032 113.851571 15.905569
145 1 87.930001 129.813310 13.756511
146 1 85.173548 138.662537 17.790373
147 1 83.768292 151.058021 17.949556
148 1 86.905150 145.385158 22.993970
149 1 90.426528 144.023858 23.130529
150 1 90.372423 150.622167 21.399184
151 1 94.904026 137.968120 18.732283
152 1 94.578205 149.230108 21.300925
153 1 90.144791 153.581923 17.764390
154 1 92.776132 147.895666 19.174719
155 1 92.092664 143.669475 17.945780
156 1 93.826857 153.529896 17.396911
157 1 105.101290 137.129503 15.628648
158 1 104.468159 123.669543 14.579975
159 1 102.093857 119.330277 16.568287
160 1 107.525794 118.904754 16.762107
161 1 112.014119 130.954260 18.471583
162 1 112.592397 116.294194 16.010366
163 1 113.873513 96.310992 14.228018
164 1 120.405246 98.488386 12.195315
165 1 122.236527 91.369063 17.124838
166 1 119.882220 106.842449 12.745901
167 1 122.957929 107.777530 16.893912
168 1 123.115140 115.951553 13.332622
169 1 127.819477 111.228071 16.235266
170 1 121.078786 122.128122 13.980209
171 1 113.267844 119.408482 17.983384
172 1 116.545954 106.539091 17.158266
173 1 116.140234 111.375446 14.690086
174 1 105.426647 117.053020 22.361400
175 1 108.627349 116.445200 24.235351
176 1 118.113780 120.732627 14.668225
177 1 114.964841 138.730062 22.310386
178 1 127.787769 119.648544 20.052755
179 1 116.371104 128.365156 18.469016
180 1 122.146548 134.697227 20.317372
181 1 124.532744 127.034059 26.145461
182 1 125.912021 119.481521 17.649221
183 1 117.917643 123.528874 19.266764
184 1 119.171172 126.082238 20.096057
185 1 118.153651 136.220490 23.471723
186 1 117.607815 118.319548 27.464084
187 1 118.353721 107.072327 21.751728
188 1 116.637228 112.365470 23.731587
189 1 110.858561 125.486439 22.110829
190 1 114.421754 128.274936 21.407233
191 1 115.376935 123.449649 16.818798
192 1 114.157216 128.817298 17.950590
193 1 113.422972 125.516106 19.462001
194 1 103.233472 129.969134 24.057811
195 1 97.361262 137.227304 16.213447
196 1 98.402155 123.002574 16.424509
197 1 102.873946 121.375094 19.354792
198 1 101.879130 132.392518 22.736088
199 1 99.130830 124.345241 22.174643
200 1 94.095696 129.077578 17.862774
201 1 91.648359 134.566106 28.683087
202 1 86.567428 139.673261 28.844138
203 1 89.848772 150.309889 28.014449
204 1 93.011174 109.341664 31.603798
205 1 92.274601 121.548259 22.806912
206 1 92.177035 129.934643 14.821068
207 1 102.398759 120.152477 17.487417
208 1 107.772017 106.952080 21.249061
209 1 105.327794 118.024310 16.291628
210 1 106.933477 119.121524 16.055126
211 1 99.566263 128.627421 14.346522
212 1 102.235080 125.109323 20.072907
213 1 100.205314 137.069486 17.451603
214 1 102.835803 140.048007 16.646752
215 1 92.497279 158.145772 15.968475
216 1 91.625232 153.668864 19.942389
217 1 92.914214 163.959768 12.618100
218 1 94.538098 148.682426 16.010476
219 1 91.018558 151.528286 14.760632
220 1 95.888657 154.388898 18.287481
221 1 95.405178 146.029208 12.898231
222 1 94.098043 146.750341 15.262323
223 1 101.233235 128.540334 12.367674
224 1 97.205652 137.991799 12.357409
225 1 97.524505 119.917720 12.791902
226 1 95.820066 142.222398 12.074300
227 1 95.025799 124.088394 10.541354
228 1 99.456808 148.185738 12.030346
229 1 104.810463 138.360299 14.005936
230 1 105.849661 143.212476 11.663660
231 1 100.666553 135.802739 8.441422
232 1 97.195449 144.757366 10.089101
233 1 99.916406 139.061293 8.535272
234 1 102.127690 147.443826 10.316853
235 1 96.192459 150.263875 11.518830
236 1 102.807427 144.093661 14.284632
237 1 98.962869 146.731803 16.513496
238 1 103.851577 125.766757 19.730035
239 1 108.800201 134.580641 20.307122
240 1 115.717242 134.260400 19.230196
241 1 117.398460 124.590810 16.910338
242 1 121.562540 114.420538 14.221753
243 1 123.513951 111.280447 16.165320
244 1 120.232383 118.259024 17.399286
245 1 115.379848 136.613885 18.857779
246 1 119.721640 128.845940 14.597747
247 1 122.944765 109.926647 19.061417
248 1 118.032702 134.299076 14.291492
249 1 117.336536 135.928776 18.243238
250 1 116.451282 124.766938 19.057004
251 1 115.736066 136.991277 20.661280
252 1 113.751718 143.794359 21.735497
253 1 110.970373 127.696112 22.766584
254 1 109.463168 154.401172 20.276004
255 1 105.591192 153.353307 13.465337
256 1 106.025172 137.861377 14.728862
257 1 102.431153 152.669942 18.557873
258 1 107.127854 141.397902 20.879680
259 1 107.909798 121.926670 17.914950
260 1 108.734787 121.732785 16.150947
261 1 112.517857 117.371492 16.504731
262 1 121.412422 121.280910 17.376344
263 1 117.354392 109.025902 23.972805
264 1 108.936058 130.203555 14.725177
265 1 111.684953 138.838198 12.380406
266 1 111.047482 144.309498 16.977453
267 1 108.659221 146.345800 22.188583
268 1 114.171400 123.282261 17.805219
269 1 106.528738 127.488433 22.891662
270 1 106.261721 128.702623 16.108996
271 1 94.594946 150.014780 17.795191
272 1 94.515016 148.779601 9.593109
273 1 92.570297 149.996380 13.208578
274 1 87.770072 155.041397 18.649175
275 1 91.342287 153.846796 14.412899
276 1 94.471661 156.771884 16.838444
277 1 87.381646 153.631549 20.419850
278 1 94.328433 147.302558 17.358906
279 1 93.107839 146.268975 19.021134
280 1 96.663226 151.952646 21.724281
281 1 96.828332 159.422240 19.724549
282 1 101.672904 144.614115 21.167780
283 1 106.473225 113.111357 14.033965
284 1 104.805712 126.555471 15.220041
285 1 103.495301 127.898745 21.396565
286 1 108.677264 126.157734 14.437442
287 1 107.217206 121.830701 16.825561
288 1 107.845365 134.116255 22.445594
289 1 115.009228 132.902496 20.955771
290 1 117.255905 123.657205 22.260568
291 1 120.431660 115.711666 20.586332
292 1 117.450890 122.079622 17.845255
293 1 113.708015 138.425319 23.186481
294 1 121.574096 111.130764 22.400716
295 1 117.934734 113.401471 27.475996
296 1 113.897583 114.184233 27.008048
297 1 115.349405 108.133085 28.518246
298 1 124.076838 109.304796 12.620436
299 1 117.893802 114.164511 12.006872
300 1 119.897586 107.915268 18.392770
301 1 117.157662 121.648257 17.893171
302 1 115.380598 125.909729 24.959726
303 1 112.888243 115.671421 27.723986
304 1 121.735971 107.422204 20.829605
305 1 120.265449 123.435532 18.076303
306 1 116.505699 122.427375 22.896356
307 1 118.354934 130.065993 26.501265
308 1 122.324514 119.279401 20.780920
309 1 120.636900 111.388255 19.873895
310 1 114.725688 123.176981 17.642679
311 1 117.197551 103.815134 21.853527
312 1 119.164503 117.425961 17.255955
313 1 117.415186 118.998608 15.841602
314 1 115.095355 118.516407 11.553844
315 1 107.377448 139.312993 13.719563
316 1 106.066059 137.383876 14.201718
317 1 104.414733 133.343841 14.587948
318 1 109.387045 137.827065 12.324837
319 1 110.770187 135.512866 13.720775
320 1 110.411327 124.368961 18.137545
321 1 111.993390 124.994454 23.748116
322 1 116.065808 103.499966 13.122512
323 1 108.621398 125.403984 15.871791
324 1 113.575748 108.618214 16.983802
325 1 108.459077 112.154826 22.370697
326 1 108.459745 125.570627 23.366329
327 1 116.416155 106.289679 24.111891
328 1 110.826019 97.744033 21.347255
329 1 111.102577 109.441786 27.197292
330 1 113.537192 119.970658 28.004695
331 1 113.697550 114.326874 26.201616
332 1 119.692847 114.130190 20.871550
333 1 121.931085 116.589188 25.846427
334 1 128.171752 96.351061 18.965162
335 1 126.603921 112.019892 29.269282
336 1 125.946522 102.443661 24.442430
337 1 120.861129 114.620279 24.687112
338 1 127.734605 104.271360 18.183820
339 1 126.121951 113.270381 16.429968
340 1 127.810439 112.077708 16.504083
341 1 131.883250 94.416462 20.680358
342 1 128.886372 102.854455 26.887392
343 1 120.608225 109.120864 19.447679
344 1 124.153573 120.211040 18.322677
345 1 119.872063 121.824282 17.865252
346 1 119.014770 119.146748 15.531838
347 1 113.233843 125.867240 16.540943
348 1 109.524873 137.359354 21.357145
349 1 107.972420 128.596482 27.956981
350 1 105.433432 146.628906 22.713848
351 1 101.060620 138.992578 21.049464
352 1 102.346535 132.079423 14.361986
353 1 113.699717 130.415635 12.783903
354 1 107.187954 125.123652 16.795003
355 1 101.377021 136.227024 19.493761
356 1 100.366205 149.976643 11.399087
357 1 94.582985 156.002680 10.604117
358 1 92.731007 151.447850 12.463255
359 1 95.657785 145.945786 14.781180
360 1 91.438972 158.007574 14.469150
361 1 90.809959 157.051472 16.283968
362 1 89.363735 155.392052 21.547716
363 1 92.569222 170.501300 19.728262
364 1 92.711936 177.525328 24.267999
365 1 94.192990 149.712402 23.071626
366 1 96.338547 152.653008 21.165548
367 1 93.701251 166.449070 18.726773
368 1 88.872534 158.550794 23.282091
369 1 86.586711 164.528158 27.209041
370 1 97.064017 157.005486 21.845732
371 1 100.756920 145.692387 21.102393
372 1 105.720201 141.240118 12.760367
373 1 112.128707 141.734441 25.223592
374 1 113.284656 134.484614 16.367992
375 1 121.716280 116.296805 18.478511
376 1 127.958852 122.634587 15.734027
377 1 127.989104 126.453748 16.098253
378 1 121.838205 119.687383 16.523935
379 1 114.834392 134.493977 14.176904
380 1 109.094371 133.876640 14.983576
381 1 111.475902 130.013657 15.963695
382 1 112.845899 120.066792 22.317304
383 1 115.471828 129.974236 19.974038
384 1 108.619709 128.137811 26.118642
385 1 107.719172 139.627051 22.465100
386 1 105.533594 136.752859 18.996697
387 1 107.038347 139.193607 23.794692
388 1 111.921385 124.244294 22.823889
389 1 108.771778 133.164613 19.852591
390 1 106.936205 127.979315 18.104316
391 1 110.918386 135.149388 16.106804
392 1 117.233478 128.057089 22.158401
393 1 113.943676 118.606704 18.131575
394 1 112.626721 121.981852 19.902026
395 1 110.965918 117.816317 15.301841
396 1 112.066314 130.030203 21.235389
397 1 121.118813 105.540609 16.909728
398 1 119.965580 119.710361 31.213850
399 1 126.362606 112.374787 21.384048
400 1 125.545529 112.702450 20.927588
401 1 125.754355 114.810673 17.313702
402 1 128.373560 104.536635 17.335059
403 1 125.332152 114.080791 27.470157
404 1 129.642229 98.936671 24.492857
405 1 129.781699 112.651282 24.489927
406 1 123.067911 105.145603 19.763961
407 1 129.241120 107.649128 16.257080
408 1 126.320245 113.079531 12.117860
409 1 119.778746 114.399222 13.401497
410 1 131.502303 113.760236 15.335707
411 1 135.353747 103.757955 14.031149
412 1 128.085303 119.161619 13.059798
413 1 125.882783 114.595597 11.173996
414 1 128.084408 115.831306 10.942541
415 1 129.104107 120.954890 10.467553
416 1 128.294044 123.743658 10.569955
417 1 132.536195 110.592216 7.132091
418 1 139.057490 108.151865 10.779015
419 1 140.805330 111.239880 11.266322
420 1 138.619916 119.813370 11.458629
421 1 138.895807 112.617868 10.930269
422 1 138.330065 113.331452 14.705118
423 1 132.504540 118.912640 13.441991
424 1 137.090041 125.335586 10.487002
425 1 133.874047 123.858192 8.532248
426 1 133.712296 130.256223 8.696061
427 1 135.093171 119.724998 8.071199
428 1 138.202594 125.251894 9.850108
429 1 131.977552 116.985395 12.133633
430 1 131.187437 97.559392 7.160297
431 1 126.064941 107.155147 7.076449
432 1 125.104950 119.996952 11.297848
433 1 122.510255 120.788810 10.589493
434 1 123.445759 116.693242 14.286492
435 1 126.282475 112.594050 11.558681
436 1 131.028507 105.978834 9.365185
437 1 127.459970 128.073161 17.650726
438 1 122.020968 119.416531 19.363071
439 1 119.516823 116.269414 19.618006
440 1 114.883794 125.713740 18.620577
441 1 113.245164 115.619697 14.018117
442 1 115.098009 115.479526 13.311219
443 1 112.273109 124.342210 15.285197
444 1 116.888452 111.505507 15.413663
445 1 118.225744 88.490891 13.300620
446 1 113.895733 114.539532 14.664724
447 1 115.821764 122.158147 11.208900
448 1 121.258096 99.647134 12.390883
449 1 115.007311 103.249444 14.148530
450 1 112.855639 108.397637 9.562876
451 1 115.152524 118.334272 15.653757
452 1 113.991714 115.891569 15.350970
453 1 116.152371 120.066790 17.643995
454 1 126.232903 119.634179 23.470682
455 1 127.063491 119.500173 17.104445
456 1 129.045404 111.750444 13.686859
457 1 138.509829 101.169210 16.877275
458 1 137.256768 107.157486 19.353687
459 1 133.471967 89.957923 17.547872
460 1 133.858744 93.384405 15.215943
461 1 143.085679 78.773779 19.432528
462 1 152.095169 77.668149 23.468861
463 1 156.586514 57.635728 22.371364
464 1 152.253604 64.080169 26.922009
465 1 154.948128 46.387734 21.569753
466 1 148.019562 64.134303 19.212310
467 1 156.421863 48.709050 15.846382
468 1 152.567956 47.047862 19.131488
469 1 151.734262 48.367242 22.391464
470 1 150.671272 45.358213 18.125973
471 1 145.830917 67.868116 22.109561
472 1 146.357269 63.698756 33.815934
473 1 143.052458 94.725086 35.017327
474 1 150.253633 73.925403 42.137038
475 1 149.683489 89.874325 41.268196
476 1 147.505277 52.563737 38.298663
477 1 142.351760 73.550377 29.174310
478 1 147.600173 62.055093 27.358442
479 1 156.523519 32.192613 23.149060
480 1 158.928103 33.567294 21.676196
481 1 154.324594 50.297555 24.981699
482 1 146.429680 48.923435 20.459001
483 1 153.635572 36.348268 17.624845
484 1 157.009611 32.242316 17.412131
485 1 149.834210 39.141677 24.536811
486 1 154.266766 40.275315 22.650787
487 1 150.112848 44.719729 17.714964
488 1 140.492962 58.993513 20.182974
489 1 145.092441 59.285177 18.950644
490 1 134.116518 67.357989 31.659992
491 1 132.019054 80.372724 24.142797
492 1 130.748744 93.552689 31.489433
493 1 138.162569 69.644734 23.972622
494 1 147.005387 46.258421 29.807131
495 1 147.917167 41.414975 31.734160
496 1 145.820803 54.644674 26.616713
497 1 150.263030 36.883417 24.502122
498 1 145.067635 47.947569 21.108942
499 1 147.912635 54.493525 28.474988
500 1 153.263098 30.008974 43.137064
501 1 140.378691 52.691030 33.901926
502 1 144.606083 27.366442 38.784056
503 1 131.650081 49.701697 33.273846
504 1 137.095467 67.192488 30.363871
505 1 140.678272 62.765125 22.867310
506 1 141.137914 63.026116 37.940742
507 1 130.725826 90.248765 23.424349
508 1 130.263623 84.885187 22.743664
509 1 117.629408 113.833141 27.651435
510 1 119.179005 89.411755 29.637666
511 1 122.603389 81.200107 23.656207
512 1 114.275831 94.411450 46.789389
513 1 114.682661 84.084347 37.720927
514 1 116.323440 81.377937 27.103989
515 1 113.160839 87.305521 30.194721
516 1 112.110856 100.042115 26.133319
517 1 106.299083 105.896556 28.571192
518 1 108.346595 100.278563 23.121061
519 1 99.412574 131.241050 25.096753
520 1 102.043875 117.894227 22.372293
521 1 98.927476 114.343306 24.562012
522 1 109.981926 88.704771 20.012650
523 1 100.276166 105.002754 22.451720
524 1 101.108847 111.353415 25.740548
525 1 96.491826 130.358155 38.577418
526 1 92.519913 126.672207 30.159430
527 1 93.948055 135.510891 32.224730
528 1 92.081920 112.644394 29.907640
529 1 92.826465 121.335333 22.880601
530 1 90.461132 134.731631 24.199832
531 1 90.695020 137.012406 23.927284
532 1 89.104360 161.362360 16.511324
533 1 94.021784 147.742877 13.061423
534 1 91.277159 133.031089 11.918340
535 1 84.909999 147.732548 14.184196
536 1 85.034053 143.271136 13.468678
537 1 85.269537 139.644576 13.957931
538 1 74.144226 165.532334 13.360962
539 1 75.483893 146.058815 12.948234
540 1 75.834021 148.603102 14.194202
541 1 79.044301 152.172493 15.254483
542 1 72.628417 159.684542 16.945786
543 1 76.004990 149.255453 19.324269
544 1 70.357832 171.219624 24.082099
545 1 65.460725 150.695048 27.056800
546 1 73.748259 158.135145 22.010289
547 1 68.160219 161.158714 17.921889
548 1 67.167859 165.294842 19.076119
549 1 66.117019 159.791807 15.935219
550 1 69.651851 163.105961 13.015489
551 1 76.876000 155.007863 16.464992
552 1 69.199273 149.941267 16.252966
553 1 77.875215 145.023247 19.152330
554 1 70.870974 141.759460 20.941510
555 1 72.678316 143.939348 19.585800
556 1 72.340516 139.995776 22.648559
557 1 71.084409 153.047803 23.742893
558 1 80.870756 147.802942 30.533552
559 1 82.463212 135.824916 27.748728
560 1 85.169792 160.022367 25.634823
561 1 85.898494 166.736394 20.046643
562 1 87.744596 148.264098 26.198435
563 1 83.221929 126.141322 28.628410
564 1 87.949451 142.656265 21.402123
565 1 80.489789 162.096127 20.382236
566 1 73.278947 136.583898 23.419741
567 1 73.778292 140.886258 26.191453
568 1 77.389174 123.804679 36.333772
569 1 75.646701 139.935942 33.353224
570 1 72.261672 147.368022 33.488836
571 1 77.231039 134.046449 30.269037
572 1 76.938654 148.722512 32.534858
573 1 76.377025 155.146919 33.749700
574 1 79.494584 159.908868 29.326979
575 1 83.638063 162.619758 36.076322
576 1 77.689080 168.939266 33.819466
577 1 74.566775 164.400438 25.098083
578 1 75.912853 157.612490 28.207934
579 1 74.110143 158.887468 27.273869
580 1 73.959525 158.114655 34.823935
581 1 71.024635 169.577873 32.220246
582 1 75.147462 158.016086 28.557183
583 1 75.101608 161.199725 23.052528
584 1 69.231397 161.598444 21.953510
585 1 69.534861 165.728512 20.399874
586 1 69.113563 157.471924 24.069694
587 1 68.089778 170.111464 24.714326
588 1 66.431818 170.251763 22.147375
589 1 67.599661 184.028057 20.047171
590 1 66.371825 157.108009 22.900017
591 1 65.959757 165.200348 14.215945
592 1 64.094129 176.025878 21.236577
593 1 65.652902 146.360602 18.077047
594 1 64.638725 153.741786 17.172062
595 1 68.276049 152.371129 21.562081
596 1 71.604558 168.298612 21.936318
597 1 63.476840 180.602753 23.557108
598 1 61.404557 179.690200 20.296364
599 1 64.317923 174.004615 20.947705
600 1 63.131261 159.638385 23.007227
601 1 71.263324 158.844190 21.235166
602 1 78.071602 157.773824 22.564636
603 1 73.443798 160.092537 14.357874
604 1 76.139544 160.478466 19.569097
605 1 76.983906 155.542438 24.155329
606 1 81.247373 154.259733 20.297644
607 1 75.483178 149.140006 24.163920
608 1 71.974201 153.186682 26.265544
609 1 69.973958 151.229699 22.433641
610 1 65.467376 164.289119 19.402674
611 1 60.963253 163.707821 17.914014
612 1 60.731799 154.401429 23.208579
613 1 59.557646 155.295613 26.479232
614 1 59.119377 160.550489 17.886996
615 1 56.966288 173.430789 20.451243
616 1 50.446435 163.397404 26.578129
617 1 46.766906 168.659390 23.208324
618 1 50.151354 166.054763 18.744910
619 1 54.270323 171.531164 20.082702
620 1 53.447726 171.372806 25.844957
621 1 56.080244 166.574070 17.553019
622 1 55.154839 160.029427 13.510586
623 1 45.125000 169.616293 13.634975
624 1 49.533627 171.867967 11.178464
625 1 53.455613 157.961580 14.783127
626 1 57.228177 167.854424 21.504490
627 1 53.064666 171.270355 18.920624
628 1 54.473610 180.702389 16.001318
629 1 51.474801 159.498335 15.863541
630 1 63.017636 173.048616 20.403655
631 1 68.835856 162.196428 22.561154
632 1 59.190288 172.649108 16.987113
633 1 53.518415 154.653037 20.136807
634 1 49.687004 171.811404 20.600981
635 1 51.048464 161.620855 22.094313
636 1 59.079418 146.152005 25.184367
637 1 61.480192 172.172738 20.736014
638 1 53.857454 164.822448 24.466817
639 1 58.311282 172.776112 28.306321
640 1 57.948468 161.095653 29.030919
641 1 59.339802 164.840432 26.465987
642 1 65.013983 157.350625 28.645587
643 1 70.959438 165.085238 23.795441
644 1 68.989095 175.964306 25.116689
645 1 72.598267 157.099036 27.524854
646 1 72.133727 167.522102 25.368699
647 1 73.712511 144.039790 35.234372
648 1 71.635393 124.031361 34.831231
649 1 68.968168 137.706809 32.386338
650 1 60.080618 119.906701 36.802064
651 1 61.114257 143.138024 31.781059
652 1 59.178152 159.675051 35.084115
653 1 53.090547 158.986020 30.431629
654 1 57.350951 153.785696 22.389198
655 1 51.856354 141.480763 29.526047
656 1 54.759146 144.119282 21.097931
657 1 64.180867 133.282540 25.367876
658 1 67.056522 140.582514 24.829460
659 1 60.026977 147.666783 29.057667
660 1 58.861022 143.220846 22.949668
661 1 63.780250 164.929138 18.903396
662 1 56.704630 176.283655 19.582411
663 1 56.824800 162.686366 25.606551
664 1 45.380223 167.829762 21.870089
665 1 45.040252 143.378283 23.385524
666 1 41.268661 156.823032 18.959616
667 1 46.130590 154.982023 23.037261
668 1 46.275377 164.390847 20.594328
669 1 46.088816 147.250528 17.709887
670 1 50.209456 142.370108 17.106445
671 1 47.813402 160.264043 26.050388
672 1 53.334991 159.104714 27.744277
673 1 55.878444 167.834183 27.204806
674 1 56.292429 151.314605 29.621999
675 1 49.827531 150.765550 21.545326
676 1 54.311073 149.885314 20.181616
677 1 62.852769 146.647983 23.472041
678 1 59.665313 158.736567 19.493630
679 1 57.388701 153.961050 15.068812
680 1 62.728066 166.525862 19.974375
681 1 55.616026 153.079798 24.348100
682 1 61.044463 144.318473 23.037473
