# time identity distance inter intra
0 1 74.521882 140.821600 17.835516
1 1 72.140106 153.930889 15.297504
2 1 76.257729 163.518978 17.114556
3 1 75.420523 160.817654 21.137109
4 1 79.997092 158.103817 28.402995
5 1 80.048559 158.320189 27.016703
6 1 71.937110 146.085880 24.576239
7 1 75.185095 165.039746 22.363820
8 1 77.129865 148.398845 24.163309
9 1 78.726336 144.005761 21.040403
10 1 77.253505 148.349972 21.244868
11 1 78.095106 158.578629 22.398936
12 1 77.291942 158.701330 27.091853
13 1 75.409959 143.171884 28.615275
14 1 74.856611 145.061706 21.850686
15 1 69.949514 141.587392 17.648511
16 1 77.958676 144.136503 19.998453
17 1 73.950437 148.442703 20.743376
18 1 73.450695 164.985175 25.244229
19 1 78.814304 154.506788 23.333269
20 1 78.018220 145.837613 22.405820
21 1 76.094098 149.162930 29.446753
22 1 71.824651 140.796589 26.525623
23 1 75.688726 144.738405 31.006973
24 1 81.029172 148.299082 22.557784
25 1 74.536264 156.442245 17.769027
26 1 74.943227 140.124381 20.525586
27 1 78.214775 137.821327 21.254030
28 1 76.086863 121.970300 21.137154
29 1 79.842846 103.397004 18.049290
30 1 82.082665 127.021377 23.091877
31 1 84.642407 109.964919 22.384563
32 1 81.807148 128.162680 20.658976
33 1 83.190070 119.543703 19.075239
34 1 82.629568 142.308179 18.513822
35 1 82.114763 159.992478 17.452395
36 1 83.926884 149.597522 14.681964
37 1 79.741378 144.432384 15.923832
38 1 87.476853 135.750869 13.087923
39 1 84.123002 144.037292 13.957659
40 1 77.564901 160.548380 15.282832
41 1 82.300160 162.906243 15.274481
42 1 79.510576 152.472479 16.699434
43 1 71.404298 168.674367 11.179241
44 1 78.369655 157.840864 14.717345
45 1 80.697218 155.104722 15.968475
46 1 85.009860 148.387015 15.638344
47 1 81.559862 163.429380 18.657783
48 1 82.047854 150.091533 15.046140
49 1 82.153009 142.294094 17.921512
50 1 85.949914 148.032330 15.991220
51 1 88.157225 132.111180 15.282717
52 1 88.803986 139.521127 16.118005
53 1 89.169170 133.060154 16.908534
54 1 91.766938 150.529597 23.676550
55 1 91.867790 148.049215 21.749734
56 1 95.920771 127.384764 26.015492
57 1 97.328988 142.652084 24.431280
58 1 100.329850 139.681726 29.890998
59 1 102.440511 137.454330 31.397332
60 1 97.710345 144.546345 31.480889
61 1 105.868736 124.212999 31.328815
62 1 108.310585 123.979766 25.668646
63 1 108.828344 126.513935 32.436336
64 1 105.724430 118.813851 34.183256
65 1 100.082840 118.246954 27.165804
66 1 98.505159 131.523745 25.246371
67 1 100.337708 133.749986 28.640501
68 1 108.066169 109.194075 26.178771
69 1 107.237628 108.079959 18.991712
70 1 117.115285 86.034727 21.788370
71 1 110.779496 119.889874 30.563882
72 1 111.246401 109.725776 29.225036
73 1 111.780780 124.765551 23.964656
74 1 106.099507 133.410190 23.699964
75 1 113.651689 130.471480 14.802275
76 1 117.874237 120.025640 26.647622
77 1 118.420188 109.767825 18.907177
78 1 120.079180 122.589882 23.364336
79 1 113.975580 117.630148 19.571076
80 1 115.634571 108.534151 16.909091
81 1 106.068334 127.287326 15.602354
82 1 109.589381 126.279107 18.295783
83 1 118.422754 116.291537 18.790117
84 1 116.947471 122.409474 24.728709
85 1 111.495205 135.484095 14.467431
86 1 113.537490 146.156889 21.127449
87 1 119.206929 131.957275 16.597666
88 1 126.492812 93.332615 13.568485
89 1 132.619208 76.284807 15.347059
90 1 132.490485 83.927086 20.304263
91 1 136.227974 93.722060 17.527366
92 1 129.137702 98.509785 11.503874
93 1 126.547517 107.255729 13.404557
94 1 130.650930 112.965889 13.304224
95 1 130.236860 109.713875 14.224601
96 1 137.360688 86.191946 17.517134
97 1 142.110669 67.839191 13.734857
98 1 145.396494 76.421727 11.491057
99 1 148.375066 71.988533 10.216585
100 1 143.941272 86.043333 9.185239
101 1 144.565447 75.728493 14.317030
102 1 146.645952 70.344631 11.086735
103 1 150.842648 89.211944 13.692079
104 1 145.313827 101.202930 19.976110
105 1 147.219931 95.565496 28.492439
106 1 153.164310 82.487467 31.025638
107 1 150.845603 88.228443 24.211032
108 1 147.209228 87.556078 27.666101
109 1 147.043907 85.783950 19.593390
110 1 145.251717 89.204554 17.698702
111 1 152.748793 79.337839 18.013329
112 1 150.903155 82.889739 15.799265
113 1 151.960166 61.644561 16.600180
114 1 150.755347 73.102514 19.598601
115 1 151.135303 74.985591 20.422529
116 1 151.600886 65.659168 20.039568
117 1 148.776241 93.864594 21.758355
118 1 144.829469 102.123197 25.796989
119 1 147.299234 90.513548 22.387823
120 1 141.761892 86.420839 17.801358
121 1 148.569997 81.310052 22.000062
122 1 149.453550 95.050990 22.743794
123 1 148.602143 93.939552 21.200371
124 1 142.907018 116.211454 21.322076
125 1 141.484501 100.139374 14.738574
126 1 146.778126 102.370440 10.981475
127 1 144.792387 106.299533 12.335693
128 1 151.333174 89.054137 13.295569
129 1 147.603195 107.252674 20.702846
130 1 145.965461 97.440879 16.673379
131 1 146.837156 77.578117 18.606405
132 1 142.449832 81.879064 15.549407
133 1 143.117580 113.555002 18.110621
134 1 139.902469 111.041361 27.803042
135 1 150.228577 96.441750 20.129489
136 1 148.865299 91.869749 20.995067
137 1 155.715903 94.880911 20.195279
138 1 150.829737 83.611265 20.882973
139 1 154.998564 76.169079 22.330758
140 1 152.364362 91.434877 19.931719
141 1 156.467072 88.312924 17.079082
142 1 156.374791 96.839774 13.766180
143 1 168.587770 77.670267 16.994861
144 1 170.452049 71.274277 19.237085
145 1 164.396370 79.515392 13.271142
146 1 151.656648 114.294935 15.865801
147 1 149.672898 107.444752 17.286582
148 1 143.239052 104.419492 16.445086
149 1 146.284471 105.047263 16.001939
150 1 143.565245 112.961650 17.279103
151 1 148.889471 99.734489 11.644336
152 1 143.858446 105.552945 11.391788
153 1 148.779359 105.438014 14.454248
154 1 146.517903 133.717508 16.672313
155 1 149.705847 120.266637 22.161238
156 1 145.136673 128.455153 20.058203
157 1 148.135494 120.170532 17.054423
158 1 147.714252 115.357923 15.538294
159 1 143.866332 125.411023 14.595130
160 1 146.880017 119.479126 11.484281
161 1 147.515025 120.384295 9.777511
162 1 146.868346 117.020120 7.780895
163 1 157.444902 85.046135 12.080336
164 1 161.410769 74.701933 8.762983
165 1 164.613279 74.271334 12.363209
166 1 154.107150 78.072692 13.922426
167 1 144.575209 84.244633 15.893871
168 1 142.810093 83.319193 23.869883
169 1 143.298981 96.199920 23.357838
170 1 144.546777 86.440694 28.908305
171 1 144.761360 75.439959 19.827906
172 1 153.619853 56.074738 19.528717
173 1 153.882459 46.518075 12.047822
174 1 165.594274 46.969353 18.087690
175 1 163.908528 58.476371 18.170360
176 1 169.451031 52.861383 18.175661
177 1 168.534791 61.913066 23.502954
178 1 174.784410 74.735058 23.306769
179 1 171.277473 80.271131 18.636740
180 1 164.828317 91.744999 18.457749
181 1 164.930436 76.098531 16.212697
182 1 163.579302 86.860282 15.565750
183 1 163.711856 84.856226 15.295127
184 1 157.026624 81.676743 11.753071
