# time identity distance inter intra
0 1 43.672240 134.718696 17.793033
1 1 45.073713 136.130984 22.821654
2 1 38.118787 121.631053 17.945655
3 1 41.523552 123.213732 17.436145
4 1 39.671159 127.289709 24.239813
5 1 41.766698 118.580870 31.017412
6 1 44.548248 135.707617 25.252550
7 1 46.560998 146.075332 29.772452
8 1 45.811952 131.845817 21.038455
9 1 39.942775 130.809221 20.797682
10 1 50.950385 126.480185 18.260649
11 1 55.580414 148.046345 24.175751
12 1 62.816120 132.064279 19.737138
13 1 60.335206 136.873392 19.220548
14 1 51.290203 146.925602 20.139911
15 1 56.295005 158.673387 18.358379
16 1 49.095422 158.334260 16.616819
17 1 53.124621 166.501145 12.060944
18 1 52.322045 159.698292 14.028117
19 1 55.785804 160.892813 16.895069
20 1 54.228700 141.170688 19.053670
21 1 54.279465 145.956622 25.611323
22 1 52.670350 160.174459 21.659909
23 1 50.938611 150.810633 23.798770
24 1 59.032780 151.258012 24.486779
25 1 60.629484 146.645977 18.711564
26 1 46.068605 154.220540 15.572632
27 1 44.490800 152.595225 16.201778
28 1 43.994577 141.448456 14.629493
29 1 45.449091 151.216460 21.087519
30 1 37.349146 134.601988 15.338619
31 1 41.701353 135.390250 23.768378
32 1 39.889650 129.892951 22.762712
33 1 46.398920 148.187259 21.376915
34 1 44.829377 165.321600 15.460923
35 1 44.763399 140.689712 15.615527
36 1 41.500477 158.459536 12.234867
37 1 37.200677 164.206687 15.987375
38 1 35.709485 155.996643 15.807904
39 1 43.580287 169.685340 17.733349
40 1 34.694872 172.260463 15.826289
41 1 34.843456 160.526623 20.091006
42 1 30.504350 185.753122 19.490361
43 1 29.875812 187.008739 24.372795
44 1 29.162062 161.897733 19.338867
45 1 29.131933 174.527835 22.780413
46 1 27.435914 154.993990 28.208541
47 1 31.941113 160.510201 29.943804
48 1 26.398495 150.801878 30.201913
49 1 25.934758 163.232349 20.149969
50 1 28.990364 154.664969 17.992402
51 1 31.809558 134.960203 21.622436
52 1 32.440581 140.732176 21.537361
53 1 27.271908 141.030119 20.634737
54 1 25.062340 151.777438 19.825783
55 1 28.894627 145.558524 20.851304
56 1 31.896308 142.056699 18.889510
57 1 26.547699 137.224286 16.400286
58 1 28.851259 132.894096 20.473729
59 1 36.766287 142.471433 21.577812
60 1 37.051684 150.518365 19.714871
61 1 42.419557 167.481192 17.041807
62 1 40.565465 159.411170 21.020233
63 1 43.493191 165.414395 15.164236
64 1 47.094514 158.902660 15.902796
65 1 51.217256 153.782105 14.140744
66 1 55.052476 140.361450 17.706957
67 1 55.019996 153.123572 12.820212
68 1 51.586478 158.344275 19.696070
69 1 50.733159 158.431453 21.632567
70 1 51.130181 159.208990 18.538590
71 1 49.661713 151.184376 19.853382
72 1 50.878894 157.442059 12.595407
73 1 45.102930 153.074714 16.939053
74 1 40.286419 159.637690 16.492445
75 1 34.778508 166.731585 12.403869
76 1 36.942468 164.597767 14.314242
77 1 41.122363 154.760256 17.628921
78 1 41.959087 160.945359 21.763061
79 1 43.736882 153.624417 20.764395
80 1 50.992061 159.631871 21.307027
81 1 50.686709 156.341879 17.741565
82 1 49.765329 170.944274 20.461689
83 1 51.607186 153.827610 20.757950
84 1 49.082525 155.342552 21.164003
85 1 49.174518 165.435768 24.020209
86 1 50.495745 155.064620 22.700704
87 1 43.546990 152.931749 27.362690
88 1 40.335743 155.490251 29.716423
89 1 40.733508 160.097932 24.808726
90 1 39.322557 172.377736 25.885471
91 1 39.416977 147.830228 24.308823
92 1 35.755120 167.589180 21.023081
93 1 29.475326 150.969476 29.150801
94 1 32.954150 163.245581 27.345975
95 1 33.089339 168.779950 25.287465
96 1 33.633260 170.120889 28.568920
97 1 37.090740 155.345845 30.259257
98 1 27.786083 178.810007 33.091698
99 1 33.092434 182.464219 27.136998
100 1 32.942101 163.180774 23.319634
101 1 31.698447 173.296598 28.106346
102 1 27.552427 174.138278 19.888370
103 1 27.371302 184.549965 23.222714
104 1 30.733064 175.206925 17.008970
105 1 30.168861 174.676408 14.096792
106 1 25.837361 169.950160 16.268762
107 1 27.476372 161.668638 21.329710
108 1 36.748015 162.205339 22.861132
109 1 34.365326 170.831557 21.301715
110 1 35.292770 147.789299 16.945970
111 1 26.406129 149.795416 13.734071
112 1 20.841446 156.755002 17.327515
113 1 20.559916 166.029468 13.586550
114 1 16.180673 168.122603 14.425779
115 1 16.078144 158.330535 22.917522
116 1 12.474719 151.834674 24.554757
117 1 15.674450 155.971931 19.970174
118 1 15.727114 145.211388 24.491339
119 1 18.822029 151.406813 20.689333
120 1 23.056442 160.364290 20.415817
121 1 14.942771 155.997449 21.034073
122 1 18.085146 170.782173 27.266346
123 1 20.835284 155.374016 21.553013
124 1 20.878971 163.372916 21.081977
125 1 16.962075 162.352930 23.008335
126 1 24.659192 173.361357 28.231451
127 1 22.462419 167.341984 28.583355
128 1 23.080290 150.330674 17.713683
129 1 23.850228 155.059915 22.963149
130 1 24.207815 148.454656 21.706142
131 1 23.895673 139.830601 22.627159
132 1 29.696898 140.627314 26.540879
133 1 35.175989 165.346905 21.779288
134 1 36.639392 162.064941 18.628964
135 1 42.735500 167.501140 19.441117
136 1 41.184187 161.141765 18.241182
137 1 33.211857 140.731049 21.525863
138 1 34.395541 162.859844 17.270285
139 1 37.080533 166.653591 12.630764
140 1 35.843540 168.874277 13.177125
141 1 36.564823 170.188133 14.080091
142 1 35.910614 170.100312 14.199398
143 1 32.919702 160.120832 13.522704
144 1 32.689450 159.543326 12.495469
145 1 32.142789 170.394917 19.572566
146 1 31.972154 174.633113 16.387446
147 1 26.724447 166.778969 17.012797
148 1 31.126218 165.247273 21.787470
149 1 34.462161 159.534916 21.393964
150 1 35.400130 168.192664 19.013660
151 1 35.649235 153.384968 22.056018
152 1 35.105190 148.140379 17.306165
153 1 36.208328 167.237311 19.014434
154 1 41.129764 167.657471 16.418519
155 1 44.100400 172.884943 17.859013
156 1 40.177315 154.773068 17.079751
157 1 44.102795 159.860322 16.194021
158 1 44.300871 166.708737 16.558357
159 1 43.908046 173.456023 21.120716
160 1 48.261479 176.099755 19.023810
161 1 40.935153 184.665227 16.883957
162 1 39.726733 150.124128 16.079527
163 1 43.022751 164.628751 13.473021
164 1 46.803346 168.412400 18.434297
165 1 51.179703 157.508392 16.041545
166 1 47.946938 160.584162 16.503203
167 1 44.485505 164.990416 19.225524
168 1 36.835886 172.605774 16.966855
169 1 30.025607 175.693793 19.032688
170 1 29.388608 177.692227 20.661417
171 1 30.053856 176.828846 16.514601
172 1 32.491483 186.851789 16.306253
173 1 39.407323 184.257963 16.383295
174 1 41.746110 168.766298 15.072218
175 1 42.576796 176.325033 12.719095
176 1 30.492751 174.102423 16.054002
177 1 35.616657 165.211576 16.400580
178 1 28.636423 168.948661 12.986762
179 1 32.701539 174.203046 10.472376
180 1 33.462867 179.211829 11.840792
