# time identity distance inter intra
0 1 185.957471 25.217986 11.456035
1 1 176.164485 38.111586 8.620427
2 1 171.731308 51.330517 11.936860
3 1 175.654419 49.466036 16.005042
4 1 171.655441 51.675221 23.023909
5 1 177.999085 39.165080 14.265633
6 1 187.860792 30.188712 12.985214
7 1 182.429138 51.395158 16.373884
8 1 188.232612 38.843110 10.887421
9 1 179.123139 35.996738 12.669128
10 1 175.905498 31.048184 11.980597
11 1 179.723049 25.180048 11.144352
12 1 181.585001 24.075146 13.324006
13 1 184.844723 26.396619 14.400559
14 1 186.993298 15.047070 22.044972
15 1 180.129563 24.449421 16.010657
16 1 172.043040 48.965139 15.369911
17 1 161.932687 65.850500 11.742419
18 1 169.715446 53.911374 12.780802
19 1 166.096672 57.304835 12.899705
20 1 160.990800 62.103573 15.782613
21 1 151.400738 67.387592 17.133709
22 1 148.133472 67.512604 16.869308
23 1 149.822519 62.129942 14.131089
24 1 151.562316 51.955797 18.931443
25 1 152.928593 53.044884 9.917716
26 1 151.215378 64.880632 16.494640
27 1 143.008281 84.101675 18.005837
28 1 146.457014 79.833951 20.531278
29 1 153.018903 64.306749 22.077562
30 1 150.552171 72.180822 32.403056
31 1 141.522789 77.441883 27.054204
32 1 128.384574 103.740312 29.333993
33 1 133.250532 88.063266 24.188053
34 1 135.500219 69.416085 29.521309
35 1 134.557186 76.075127 23.787277
36 1 136.352345 85.370762 36.898686
37 1 142.592026 70.824206 34.883980
38 1 144.752615 64.405176 36.552097
39 1 136.530550 67.271819 31.992472
40 1 140.810523 58.443198 31.725595
41 1 141.071441 66.458832 23.333455
42 1 150.520638 42.841064 26.690597
43 1 149.822381 48.945761 26.263152
44 1 142.905392 67.367801 24.420915
45 1 136.676176 77.060840 33.217234
46 1 132.628319 74.690603 40.797158
47 1 135.060755 69.337732 43.501737
48 1 144.490205 43.452958 32.058315
49 1 137.085310 53.888645 29.523451
50 1 128.855735 80.147191 30.469570
51 1 126.824594 79.170384 28.605549
52 1 126.428551 95.299781 31.566483
53 1 125.771842 92.452299 19.601197
54 1 127.721750 101.770680 20.797080
55 1 115.205984 100.488318 15.504685
56 1 120.392990 111.069961 17.554560
57 1 133.454705 80.438907 19.737390
58 1 133.087601 68.095985 20.776140
59 1 134.033166 60.806731 21.766801
60 1 133.164485 67.828153 15.363244
61 1 132.612592 67.940783 23.073611
62 1 142.812612 52.002682 16.315822
63 1 144.461464 58.343926 14.462534
64 1 138.490701 69.238781 25.903178
65 1 134.386683 78.694314 22.548718
66 1 132.648931 80.628755 19.372782
67 1 136.060642 63.397907 26.572417
68 1 129.772039 82.109011 24.254673
69 1 126.218237 89.116868 13.008111
70 1 127.200489 106.579575 13.509479
71 1 133.451788 87.017804 8.393466
72 1 139.856427 67.256572 9.375111
73 1 139.691703 65.950147 9.745836
74 1 141.765992 67.884470 12.212870
75 1 134.023030 72.612716 8.153794
76 1 137.124405 74.329262 6.894854
77 1 144.888047 60.354615 8.284657
78 1 140.627004 61.436848 8.905680
79 1 151.405632 49.477485 8.186553
80 1 147.626499 48.528832 10.097339
81 1 148.911501 56.150478 8.495110
82 1 137.265493 74.279166 7.935242
83 1 128.986436 76.579212 8.438024
84 1 134.942642 71.619948 10.655781
85 1 127.852921 86.574550 11.105032
86 1 127.808719 78.991347 10.156988
87 1 117.622772 119.189529 9.117376
88 1 122.037842 109.487153 11.564852
89 1 125.343593 102.409261 8.490848
90 1 118.425611 93.147271 7.212799
91 1 112.551949 99.362662 11.363424
92 1 119.346533 89.038133 12.801963
93 1 116.613483 105.567617 17.181261
94 1 112.486093 131.110567 16.760366
95 1 111.924836 122.810608 12.541483
96 1 109.015168 128.532976 12.723056
97 1 104.117215 122.547670 18.816063
98 1 103.909097 121.042537 21.380920
99 1 100.315329 115.353556 15.551972
100 1 104.306279 121.208426 15.967654
101 1 107.102513 123.315283 13.359537
