# time identity distance inter intra
0 1 97.144142 161.870762 21.007500
1 1 103.437994 164.125939 26.974957
2 1 105.285326 159.481799 31.294902
3 1 104.374919 160.260655 27.865527
4 1 100.511664 150.136233 28.811071
5 1 110.885407 156.701369 27.816046
6 1 109.471282 154.388930 23.112109
7 1 114.648242 145.879655 24.824349
8 1 112.953256 154.312329 17.183995
9 1 112.334058 143.519441 17.737505
10 1 112.778548 151.351880 20.840435
11 1 108.713670 149.479869 26.089900
12 1 109.162590 141.033066 25.828173
13 1 114.629720 134.327369 29.385981
14 1 125.902788 126.832428 36.593934
15 1 128.578589 106.871766 29.072487
16 1 130.110135 115.041166 33.310512
17 1 128.070396 122.245327 26.513195
18 1 131.894281 112.041353 26.150325
19 1 123.523902 108.013423 21.666434
20 1 131.688797 102.926160 22.895601
21 1 136.346592 100.695910 18.657758
22 1 133.434158 109.308117 20.106599
23 1 130.800077 103.045404 19.396478
24 1 133.454255 101.243124 19.544112
25 1 120.492050 123.666310 23.008413
26 1 120.621518 129.818362 21.932629
27 1 127.683449 100.877566 16.780778
28 1 126.882878 112.617593 21.882585
29 1 121.864553 108.658171 13.545927
30 1 124.358390 127.967712 15.131837
31 1 129.192720 122.704916 14.176441
32 1 135.538118 103.770177 13.878575
33 1 135.342153 111.621791 16.361245
34 1 141.912718 104.612308 14.405866
35 1 135.107965 95.912866 9.548879
36 1 138.570106 96.521131 10.105694
37 1 144.699822 96.961751 12.314090
38 1 141.821394 95.357986 13.127158
39 1 141.488522 97.282684 11.737123
40 1 144.182611 88.656172 16.592043
41 1 146.674325 91.118248 17.031903
42 1 138.199996 111.434913 14.458159
43 1 145.289215 78.566684 13.972033
44 1 137.312837 98.685148 13.709827
45 1 139.305144 93.939390 12.656595
46 1 141.094573 78.820135 13.662787
47 1 135.018990 86.826618 14.564308
48 1 132.569345 96.094444 15.702505
49 1 130.195715 92.700738 21.156839
50 1 122.767320 115.691121 18.696865
51 1 124.404375 91.850578 13.692026
52 1 121.287403 100.676931 17.245282
53 1 126.027091 87.548446 11.031547
54 1 127.225945 77.380653 13.239193
55 1 131.677876 68.714250 13.252234
56 1 117.354742 101.802270 17.477009
57 1 122.401618 92.220672 18.250675
58 1 112.570742 97.245100 20.313280
59 1 115.198523 119.733453 24.633769
60 1 117.797370 106.946361 33.319857
61 1 119.931735 103.469645 34.518685
62 1 116.573403 101.892007 28.267647
63 1 113.581543 125.576898 31.900249
64 1 114.240547 109.345997 26.370539
65 1 115.621263 108.310512 28.721811
66 1 113.459144 108.404311 23.929375
67 1 118.266179 102.199492 20.806045
68 1 118.116843 119.466607 18.658135
69 1 115.412462 120.282087 22.885024
70 1 117.026674 106.096225 19.333783
71 1 117.797180 103.069081 21.677529
72 1 122.270239 97.046084 14.753523
73 1 125.637248 99.143109 18.878050
74 1 121.887833 118.939395 18.336811
75 1 118.470341 128.398732 18.730347
76 1 121.834955 113.334781 17.955422
77 1 122.013925 103.932507 14.876861
78 1 126.969455 94.615476 12.988214
79 1 130.674331 83.608471 17.154004
80 1 132.855740 93.865224 13.291586
81 1 140.714611 81.744659 10.884994
82 1 141.385754 87.911294 15.089029
83 1 139.585956 87.752517 13.141962
84 1 145.469688 70.743450 20.974139
85 1 144.539315 75.857694 17.802843
86 1 143.012278 99.293335 20.612004
87 1 143.404792 73.371884 19.965524
88 1 145.312626 73.869365 21.864901
89 1 140.615556 78.922094 25.932646
90 1 143.501628 83.712711 21.944117
91 1 148.637539 88.220639 25.624165
92 1 146.815476 77.942905 24.155665
93 1 141.362905 93.251179 17.983463
