# time identity distance inter intra
0 1 120.938383 95.981859 27.092995
1 1 123.883185 89.893585 25.182412
2 1 123.737947 91.035165 32.480749
3 1 119.957158 81.686744 25.021067
4 1 118.133260 103.608219 32.397579
5 1 115.659603 110.101822 29.138555
6 1 114.414803 132.085535 32.978156
7 1 111.532210 117.339387 38.344520
8 1 120.520657 87.318991 30.646768
9 1 119.270922 105.289482 23.844299
10 1 120.439973 99.236867 26.820446
11 1 131.142176 64.167540 26.821151
12 1 136.236727 61.415164 23.182256
13 1 133.569244 63.183644 32.571530
14 1 126.741452 66.803953 23.389822
15 1 129.361150 78.251664 21.035823
16 1 127.850488 82.995183 16.622135
17 1 133.775675 68.962409 21.507976
18 1 137.094929 49.880498 21.570580
19 1 130.697301 74.973980 19.355578
20 1 133.878762 68.794296 15.996177
21 1 133.676187 73.225143 25.449931
22 1 137.417548 68.039776 20.273574
23 1 142.355461 53.897953 17.353347
24 1 147.029564 49.405201 19.513027
25 1 145.117088 57.914816 22.850101
26 1 144.142951 60.061678 14.787118
27 1 145.128339 73.836834 24.079072
28 1 141.594126 68.777422 39.349962
29 1 149.215372 42.420986 37.287786
30 1 155.752099 50.032513 28.846394
31 1 152.362148 35.252836 24.723459
32 1 146.787063 33.230472 30.739904
33 1 145.974766 48.896024 40.604578
34 1 142.395619 76.474478 36.577502
35 1 135.276572 78.445855 36.605457
36 1 137.673364 69.982082 31.636661
37 1 127.293946 96.057305 34.998895
38 1 128.645425 98.469783 34.953993
39 1 134.820603 70.181667 31.570102
40 1 136.709009 83.258220 32.695554
41 1 142.364013 81.773034 34.126952
42 1 146.632472 48.514725 27.743476
43 1 154.777976 44.509373 26.153937
44 1 161.572552 46.137573 28.771186
45 1 167.383569 40.957079 18.019438
46 1 155.249039 39.289246 23.539554
47 1 153.819675 43.899011 26.000059
48 1 149.729960 42.006967 23.319949
49 1 161.657095 21.450705 18.330309
50 1 159.920736 19.702414 17.781056
51 1 162.304380 23.252604 13.288908
52 1 157.275481 35.704846 15.696907
53 1 169.884009 19.433384 20.224532
54 1 180.876978 15.550130 19.690807
55 1 172.949471 27.530809 20.886696
56 1 179.468567 27.427696 10.798710
57 1 170.951842 30.864815 16.411478
58 1 165.150988 48.405643 19.199638
59 1 167.341675 51.193190 15.513409
60 1 186.433242 20.239501 16.521142
61 0 212.924642 5.905483 13.581671
62 0 207.815808 6.025464 18.003343
63 1 193.192554 13.477196 16.308310
64 1 194.729862 21.729549 9.820021
65 1 192.918291 17.322601 13.944236
66 1 185.900671 11.443665 23.321495
67 1 192.598735 16.421898 20.826801
68 1 198.822498 13.143782 22.246421
69 0 204.812405 9.531318 30.797188
70 0 200.613412 12.382093 23.109417
71 0 195.371579 9.918689 16.492401
72 1 183.391293 18.145243 24.327626
73 1 178.681057 17.596757 18.441109
74 1 165.326231 34.944335 25.377364
75 1 151.643145 55.798779 15.858525
76 1 152.987656 39.547211 19.672233
77 1 157.068444 40.175447 14.330296
78 1 162.890743 27.181843 13.413499
79 1 168.198805 19.618126 12.029165
80 1 178.099171 16.338619 8.302632
81 1 167.893178 15.969792 11.690309
82 1 168.015295 11.787519 13.093509
83 0 174.623610 3.685198 14.999344
84 0 177.218364 6.343474 10.022815
85 1 161.362956 21.530689 13.043227
86 1 153.264654 39.813274 14.274788
87 1 152.527733 50.284855 7.811945
88 1 163.569542 33.770136 21.674270
89 1 153.373566 47.798610 13.637460
90 1 151.481664 37.575246 12.091945
91 1 143.572993 50.434588 12.698095
92 1 142.698360 66.099889 15.015264
93 1 144.635542 60.741863 18.133814
94 1 144.557873 55.905613 15.444422
95 1 141.958317 65.242946 10.941698
96 1 141.489840 60.196733 19.782187
97 1 139.454179 54.281433 16.732497
98 1 144.638091 52.219223 14.924308
99 1 142.979638 59.386296 19.955680
100 1 134.992499 85.180125 25.437961
101 1 126.015621 90.651776 28.324290
102 1 127.182803 95.681366 30.803520
103 1 124.525800 100.237332 24.981174
104 1 129.351580 88.539549 21.901804
105 1 129.757231 95.327157 25.790044
106 1 130.207543 93.425750 24.907682
107 1 132.448361 84.910511 23.369336
108 1 133.462551 76.621635 26.438847
109 1 138.933614 61.283683 29.718449
110 1 135.944524 58.161813 24.883193
111 1 134.291694 60.081992 31.490343
112 1 136.060429 75.714581 30.426168
113 1 136.004426 80.179338 29.368670
114 1 144.767314 59.218129 32.061515
115 1 147.957118 73.147453 21.110829
116 1 143.725825 86.830447 22.602488
117 1 143.076405 76.370894 27.145358
118 1 143.197518 61.057935 17.013201
119 1 140.918804 73.128724 23.572259
120 1 134.396577 81.091050 22.271218
121 1 142.463365 58.911381 16.788335
122 1 142.152009 63.060992 12.686161
123 1 138.643826 68.305918 14.902348
124 1 131.114619 84.618449 10.638870
125 1 135.283795 74.363723 17.324977
126 1 144.579797 58.052562 17.350615
127 1 137.360002 67.740182 18.476795
128 1 138.935226 66.831788 21.479293
129 1 153.557793 45.508888 26.971963
130 1 160.690151 35.924822 29.918474
131 1 152.923711 40.639975 21.823130
132 1 158.784185 34.196578 28.828634
133 1 152.926803 40.362893 24.437874
134 1 146.198957 43.572831 38.512367
135 1 145.315442 52.424503 33.517536
136 1 149.822244 44.382878 30.915042
137 1 150.003817 44.947015 20.038855
138 1 137.580689 54.609958 21.185055
139 1 144.843165 47.708760 18.642467
140 1 151.694576 39.934287 12.110886
141 1 145.526413 42.445072 19.116881
142 1 129.022898 72.762165 27.457117
143 1 130.616995 77.725112 21.834854
144 1 133.137824 59.392371 25.035652
145 1 130.342920 68.125368 22.008205
146 1 126.817000 79.301922 20.685982
147 1 122.515732 89.070639 20.882377
148 1 130.376114 66.309330 19.651675
149 1 133.977829 64.902901 16.124542
150 1 133.665235 71.453749 21.306835
151 1 130.906323 72.354558 26.200532
152 1 133.594448 74.383190 26.319867
153 1 120.376242 93.698387 34.813931
154 1 116.334310 110.560808 32.387748
155 1 116.665413 103.453487 34.727615
156 1 112.881928 115.268402 34.894900
157 1 110.720327 100.169171 30.967499
158 1 104.632317 106.306446 30.394031
159 1 107.018644 94.805188 33.707498
160 1 111.589120 87.374814 23.536662
161 1 106.164159 104.223365 23.024815
162 1 101.477258 114.871815 31.707788
163 1 105.732744 111.280027 22.516832
164 1 105.209854 97.333444 31.542482
165 1 113.704623 82.619234 26.185829
166 1 110.540597 95.586725 18.646766
167 1 111.296499 102.752152 24.717821
168 1 117.631114 86.060561 20.819139
169 1 121.308365 84.264251 15.942951
170 1 119.761705 103.366654 16.985593
171 1 117.507396 116.773877 21.954828
172 1 114.954531 129.000108 20.513896
173 1 113.047215 127.878970 18.732479
174 1 119.157481 114.177828 20.578046
175 1 119.492241 124.650089 22.364994
176 1 115.118979 110.188237 20.646913
177 1 106.274565 126.319361 28.380719
178 1 102.958261 131.456247 24.034863
179 1 108.764080 118.647529 24.709231
180 1 111.835138 105.303779 22.652431
