# time identity distance inter intra
0 1 159.518748 63.257265 16.578892
1 1 157.016191 51.757342 19.435607
2 1 147.231660 67.094195 17.939595
3 1 152.729270 56.130643 16.279627
4 1 145.785087 68.589130 14.167425
5 1 147.041916 58.288334 24.301591
6 1 155.609174 56.000292 29.574414
7 1 154.877354 67.610723 23.318879
8 1 150.862966 78.196534 33.766192
9 1 155.802162 58.428506 33.578559
10 1 161.582598 44.046178 28.452555
11 1 163.624030 53.038057 31.062727
12 1 168.469319 39.737234 25.921714
13 1 181.620037 12.849914 17.438024
14 1 185.059928 16.707614 19.795844
15 1 168.683787 42.400616 24.224040
16 1 176.539526 28.677551 20.344873
17 1 175.199693 33.391982 15.147994
18 1 169.237363 26.029172 15.305825
19 1 164.320763 26.806844 13.038853
20 1 157.205759 34.788766 12.476579
21 1 156.486518 36.909179 12.432258
22 1 160.807600 39.146521 15.196370
23 1 166.061973 39.747803 15.883814
24 1 159.066311 37.481786 28.099070
25 1 156.895517 57.304472 30.389240
26 1 161.841981 45.074954 31.484207
27 1 159.542582 25.366652 27.967962
28 1 166.041394 15.884075 18.190607
29 1 160.729561 39.359049 10.515998
30 1 151.216743 52.255292 16.739770
31 1 149.723861 42.757998 26.410884
32 1 147.481636 35.755385 24.176998
33 1 137.531090 68.356908 24.821812
34 1 131.050700 74.999620 37.195513
35 1 139.181517 62.651509 25.197579
36 1 133.308800 72.193900 32.494117
37 1 130.894427 81.247067 30.245745
38 1 125.112578 84.244166 36.779932
39 1 123.122416 110.226479 41.299165
40 1 125.586143 94.741262 34.652964
41 1 123.949554 105.564844 25.407381
42 1 131.668260 82.555904 20.972024
43 1 127.136724 100.967747 27.226218
44 1 121.748563 114.898229 26.106083
45 1 128.740030 106.769009 17.747556
46 1 124.296504 106.846484 16.525417
47 1 125.636697 107.544284 15.579142
48 1 128.023453 99.207519 19.599656
49 1 128.656634 93.569386 16.855985
50 1 131.764680 84.855642 26.684055
51 1 137.608871 78.795299 20.891874
52 1 136.319034 78.109546 25.485448
53 1 136.806447 71.230742 13.934862
54 1 142.767348 64.899326 15.284980
55 1 138.857636 56.852480 15.812725
56 1 146.765699 48.246536 12.820780
57 1 142.310132 71.176634 31.628368
58 1 142.832953 63.181088 28.198203
59 1 144.451661 68.054379 21.221440
60 1 153.826068 54.668704 21.672500
61 1 148.777660 63.267744 35.297469
62 1 146.809288 53.691718 28.323952
63 1 153.708020 52.898234 14.219793
64 1 155.552044 63.472873 15.775716
65 1 154.974010 70.240790 16.155607
66 1 150.506515 91.860796 21.472095
67 1 153.288100 96.674667 15.659165
68 1 155.587682 67.730722 18.325991
69 1 156.477967 69.819403 14.407141
70 1 162.343816 65.163845 14.893791
71 1 164.664772 66.533223 16.551478
72 1 160.070021 49.809766 29.041609
73 1 167.927237 44.243596 29.385476
74 1 167.943613 43.342093 20.543737
75 1 166.988647 43.190683 23.383576
76 1 169.585780 46.915202 35.295617
77 1 164.471154 68.641168 21.295233
78 1 158.955192 95.821021 19.714900
