# time identity distance inter intra
0 1 175.356360 60.810754 14.701761
1 1 167.921658 67.549843 13.316516
2 1 176.317991 56.441591 12.820756
3 1 176.663458 47.915205 12.280680
4 1 164.453419 61.458006 9.390797
5 1 163.950498 78.212846 15.147122
6 1 176.394017 41.875206 12.557327
7 1 179.897818 38.367367 13.855800
8 1 174.301040 72.062671 28.152833
9 1 169.215613 70.436032 21.087996
10 1 153.928111 97.595743 18.257338
11 1 165.071043 81.536062 18.948182
12 1 170.037839 74.978129 21.974740
13 1 167.513806 83.590609 18.087945
14 1 167.518018 87.776632 16.284648
15 1 167.311328 79.313285 29.665365
16 1 163.298676 80.804559 29.624078
17 1 162.469104 107.738900 26.735301
18 1 155.060019 108.559326 25.062510
19 1 164.470704 89.740809 22.356430
20 1 167.850056 73.579134 16.817405
21 1 163.439135 70.454624 29.484896
22 1 170.397622 67.972337 29.173053
23 1 165.855129 65.356617 29.066562
24 1 158.385875 67.254847 39.702178
25 1 170.980299 47.916516 37.969199
26 1 168.297887 59.973714 40.105041
27 1 165.305621 75.069982 33.326529
28 1 171.540269 67.513274 24.661725
29 1 178.885964 37.559479 32.424778
30 1 170.932347 62.295071 41.871090
31 1 167.471278 62.213573 37.369403
32 1 162.523901 66.286915 25.561531
33 1 168.057151 68.221043 28.465184
34 1 160.947229 65.193728 35.465791
35 1 160.020778 60.090146 27.274746
36 1 154.422630 88.628166 31.194989
37 1 159.960399 69.048990 24.529056
38 1 162.398098 64.702414 20.377298
39 1 160.216749 70.242505 12.782251
40 1 153.305474 86.111269 28.073587
41 1 157.010401 73.794946 23.154272
42 1 152.638222 85.875566 22.718586
43 1 149.506505 79.775098 19.045773
44 1 149.367231 84.712333 22.644719
45 1 156.981139 88.195428 33.066891
46 1 154.981508 104.562632 25.877339
47 1 154.900616 93.346509 22.892532
48 1 159.364529 69.496437 20.513033
49 1 168.483188 81.427655 27.667032
50 1 172.412920 72.121860 26.528050
51 1 176.301414 76.985448 35.509596
52 1 179.114501 62.748115 31.842210
53 1 179.623970 50.548928 28.469880
54 1 172.160197 80.908093 29.888545
55 1 169.498647 94.421108 24.438973
56 1 178.371310 66.565300 19.392821
57 1 167.209363 88.724575 21.026735
58 1 165.241374 104.197944 24.259108
59 1 168.888808 85.760968 16.432998
60 1 173.871844 72.046348 16.522471
61 1 177.385206 59.692821 16.131740
62 1 171.904445 63.242427 17.681778
63 1 169.339692 75.806800 20.060055
64 1 180.985653 53.847258 24.781122
65 1 172.297365 57.693348 19.683601
66 1 166.389410 72.872754 18.731028
67 1 177.035062 48.721766 15.489193
68 1 181.061733 47.299457 18.337458
69 1 167.589326 69.481513 21.814593
70 1 165.006643 81.220339 28.965117
71 1 165.983257 84.717922 23.695375
72 1 172.543227 61.507929 35.086326
73 1 174.011794 55.758526 36.141169
74 1 162.826372 72.073716 41.191604
75 1 166.249649 75.529234 33.751424
76 1 167.164263 64.905852 44.306034
77 1 179.683179 43.471880 39.587532
78 1 180.156089 44.329917 23.737307
79 1 177.587491 47.587290 16.474781
80 1 169.182589 59.128120 11.921398
81 1 175.752993 48.967510 10.390398
82 1 182.325903 49.677811 21.583750
83 1 179.521890 59.092770 18.678952
84 1 180.586510 63.914592 18.027542
85 1 174.624435 82.905328 18.129229
86 1 183.027453 76.744968 15.699867
87 1 183.521343 63.193182 13.468304
88 1 193.233402 53.830364 12.913852
