# time identity distance inter intra
0 1 120.155351 103.108471 18.589819
1 1 117.847950 121.384633 20.892593
2 1 108.692988 144.829522 20.746191
3 1 111.008715 130.722421 17.014534
4 1 111.540427 132.031067 16.216239
5 1 113.526101 131.813061 14.965744
6 1 110.950748 135.371174 17.044884
7 1 109.504065 144.506234 15.552153
8 1 123.523985 130.494638 22.391251
9 1 120.493313 140.183601 20.225895
10 1 125.184819 142.673612 24.351593
11 1 130.511685 125.880027 27.247413
12 1 133.213714 113.597424 22.198739
13 1 133.773658 114.196572 26.155825
14 1 133.732915 106.403624 24.113035
15 1 130.706080 113.183517 26.562745
16 1 134.851802 102.194884 18.628533
17 1 138.552158 96.319641 15.349613
18 1 138.116205 100.786245 15.742162
19 1 131.438178 110.448969 15.064334
20 1 132.462969 118.231031 18.464657
21 1 136.870216 110.758046 19.086965
22 1 134.397960 100.028047 14.662422
23 1 137.526956 80.575349 16.929353
24 1 135.114548 99.715196 17.546644
25 1 130.767813 116.260488 18.258862
26 1 133.293240 124.213014 19.461055
27 1 131.270352 125.630552 15.197873
28 1 120.826719 135.872789 20.776587
29 1 119.584685 134.154157 17.630992
30 1 122.053432 141.274303 13.007567
31 1 121.733704 143.733607 16.662207
32 1 122.113996 127.087000 15.200884
33 1 122.073687 127.104463 16.841469
34 1 124.478743 128.783368 11.172070
35 1 123.419236 126.605078 16.865194
36 1 125.427824 145.994214 21.555550
37 1 121.202273 137.762859 18.902998
38 1 112.493553 143.622058 18.119812
39 1 115.700774 123.397817 17.360218
40 1 117.273689 121.165029 14.775738
41 1 112.885464 136.897985 17.526145
42 1 119.536372 131.517205 16.198562
43 1 121.635977 138.982025 17.285124
44 1 117.728172 142.369103 16.376354
45 1 115.897185 131.983260 9.579374
46 1 115.466060 142.352718 17.530137
47 1 117.799431 122.395714 15.100843
48 1 115.299767 112.732172 17.901384
49 1 108.740820 118.585866 11.990417
50 1 115.437147 110.834439 17.557671
51 1 115.297942 118.464579 16.354035
52 1 109.591490 125.429539 15.878042
53 1 105.038599 117.962738 11.913701
54 1 110.171820 121.513678 11.812236
55 1 111.482684 135.114906 13.099065
56 1 114.753616 129.458826 14.650999
57 1 116.139013 124.430914 14.970018
58 1 109.784432 132.354949 16.634409
59 1 109.832850 130.590613 15.906800
60 1 112.768356 130.929929 15.371083
61 1 117.284173 135.562738 19.190195
62 1 114.740131 108.714655 16.634919
63 1 117.282907 116.544465 18.201441
64 1 115.316327 121.693119 21.535797
65 1 110.664343 134.426794 21.435091
66 1 104.756175 144.110055 12.604341
67 1 105.909499 143.492925 18.285337
68 1 114.238557 123.094766 18.242557
69 1 109.115623 158.246185 21.075434
70 1 111.567856 156.310671 26.857098
71 1 108.614663 161.937267 21.236214
72 1 107.112407 141.151948 20.365409
73 1 105.683279 139.604171 25.251126
74 1 102.670991 150.183748 24.225208
75 1 105.577404 154.638543 18.975412
76 1 111.001071 161.206494 16.486032
77 1 111.531472 153.127872 18.926451
78 1 116.159245 150.767729 19.485628
79 1 116.010760 149.973859 20.441774
80 1 117.850230 147.738368 22.569205
81 1 116.293629 166.837886 22.624374
82 1 111.524748 162.370948 19.747870
83 1 117.929838 149.777692 22.407808
84 1 113.707239 156.095280 18.868682
85 1 120.982261 148.373791 17.407525
86 1 112.812495 159.996353 16.003162
87 1 115.938774 157.632919 21.888954
88 1 110.182679 166.734952 19.251640
89 1 109.270246 157.097641 17.161293
