# time identity distance inter intra
0 1 107.116795 149.612518 24.771842
1 1 107.385634 148.248637 27.150459
2 1 105.606851 154.942919 29.967409
3 1 106.162422 161.554048 26.505322
4 1 101.977461 148.582607 29.102915
5 1 98.469518 139.005967 26.158832
6 1 98.798360 145.000884 24.950055
7 1 97.924635 155.676509 22.718369
8 1 96.317471 151.533957 27.221202
9 1 100.501861 149.126644 31.028556
10 1 106.446774 136.095984 24.709580
11 1 102.269382 135.293210 22.355257
12 1 104.505964 139.351684 26.941719
13 1 104.672135 137.355271 27.590337
14 1 104.716132 154.158544 26.254174
15 1 101.526184 141.416091 30.697471
16 1 102.072688 145.120553 25.547182
17 1 104.086051 152.022565 29.494630
18 1 101.686305 140.784861 31.863138
19 1 98.657297 127.215251 29.556000
20 1 102.081941 121.837240 31.185194
21 1 99.505589 145.460388 21.331799
22 1 96.628532 137.832179 18.490856
23 1 92.824239 151.266771 22.507407
24 1 93.200358 135.402826 23.018119
25 1 91.539100 129.510406 29.467521
26 1 93.280199 144.649546 28.957360
27 1 94.176321 147.092956 31.308186
28 1 95.994258 164.588717 26.107303
29 1 93.580631 147.540959 28.840233
30 1 96.868049 157.716343 26.506059
31 1 89.986480 140.914392 28.828748
32 1 95.377985 144.413542 30.914104
33 1 104.062623 148.001706 26.066286
34 1 103.013149 131.502277 29.153974
35 1 98.331213 146.614447 28.823354
36 1 105.527663 137.619471 20.754403
37 1 108.836056 149.004248 24.137708
38 1 109.137632 142.447378 22.084117
39 1 102.911184 144.892333 26.786460
40 1 107.427206 139.234231 18.564781
41 1 107.610732 136.283767 22.113611
42 1 110.968567 130.290052 17.177878
43 1 102.873240 132.114177 16.780683
44 1 105.931633 135.809890 16.550438
45 1 108.587161 139.139700 19.653448
46 1 115.163315 144.272022 19.097216
47 1 117.841675 145.620693 19.808824
48 1 117.690441 154.235742 19.714028
49 1 115.117769 158.968685 24.424910
50 1 111.657735 145.018725 18.001761
51 1 117.519391 136.077487 15.043380
52 1 118.779811 150.215037 17.096649
53 1 122.632236 141.522333 19.641196
54 1 131.220578 143.862849 15.798364
55 1 134.338842 129.513213 14.384022
56 1 131.236872 130.568899 20.414971
57 1 123.533562 147.199773 14.952404
58 1 127.117151 134.723923 23.527473
59 1 126.218315 125.291455 20.474472
60 1 119.974110 138.225299 26.715168
61 1 117.890186 158.449601 19.067035
62 1 118.281181 152.680728 18.272137
63 1 121.500851 149.807522 20.985448
64 1 121.582840 167.231869 20.984470
65 1 125.578014 141.656518 13.461119
66 1 122.856494 137.209653 20.299589
67 1 124.787451 140.407958 14.889913
68 1 128.725641 135.542855 14.568866
69 1 135.463456 126.570732 13.810756
70 1 128.456140 135.980539 12.545701
71 1 123.640771 146.124798 13.461511
72 1 121.314220 126.362662 13.743968
73 1 125.554797 118.828687 13.829384
74 1 124.661162 126.779588 10.539462
75 1 118.639106 140.526985 11.568544
76 1 118.086421 144.281883 13.896477
77 1 121.811800 136.003089 12.599790
78 1 119.496929 132.758444 8.262161
79 1 118.080243 122.762590 8.315949
80 1 122.077727 113.043393 9.238992
81 1 125.674249 116.489651 11.063718
82 1 131.949792 90.925208 9.873935
83 1 128.804333 117.616394 10.395913
84 1 130.918354 125.321266 10.675158
85 1 133.289939 118.768986 15.499461
86 1 127.321127 129.072841 14.940974
87 1 125.793019 113.263774 15.615716
88 1 120.873537 121.445624 15.814085
89 1 122.869836 118.075245 15.804507
90 1 125.976737 91.013892 13.022800
91 1 130.059058 95.985085 10.938671
92 1 130.848655 92.666753 13.369123
93 1 133.737492 74.862979 10.633313
94 1 135.100747 84.478936 13.100751
95 1 135.521034 97.346369 12.968141
96 1 131.597272 81.645946 13.113983
97 1 133.461186 74.765238 11.718048
98 1 137.290223 77.812578 11.851736
99 1 136.640092 65.290613 14.977002
100 1 134.290446 90.668498 9.725963
101 1 134.897394 84.518897 11.573023
102 1 133.744370 103.915582 17.555011
103 1 140.274420 81.266425 18.173887
104 1 138.707556 73.657860 13.233899
105 1 146.146845 60.875623 15.960989
106 1 149.014663 61.527433 17.781342
107 1 140.672832 85.733430 21.514936
108 1 135.874408 80.561885 21.361819
109 1 137.275472 82.467610 22.570443
110 1 131.246202 95.468758 15.567193
111 1 127.081781 95.549410 17.697006
112 1 127.080667 97.932449 17.969463
113 1 127.758806 100.595061 14.113204
114 1 125.499964 125.045552 17.010237
115 1 125.330825 120.258916 19.531292
116 1 131.263963 97.923272 15.091509
117 1 133.757042 97.314858 11.846220
118 1 132.883634 99.686570 11.980049
119 1 131.354389 99.071824 15.206547
120 1 136.394679 85.789410 12.661014
121 1 133.475534 74.971470 12.699295
122 1 136.239113 81.357258 14.619386
123 1 138.443061 72.638229 12.946456
124 1 138.445157 60.807967 12.558140
125 1 130.684495 78.114258 14.393008
126 1 128.465126 104.991218 17.660110
127 1 134.970219 84.136739 13.474203
128 1 130.617139 80.522139 18.046970
129 1 119.478645 85.869265 14.857587
130 1 120.708326 88.927170 18.859827
131 1 125.985915 84.103779 15.893930
132 1 123.145053 84.153112 13.555380
133 1 112.502596 98.829946 20.895519
134 1 106.847517 120.050885 23.013857
135 1 112.739763 88.374234 23.702905
136 1 116.763730 91.917226 15.223616
137 1 110.427400 115.421187 19.912683
138 1 108.453508 104.663340 21.637323
139 1 102.106364 113.213595 25.963249
140 1 94.789665 134.794858 25.954189
141 1 104.967460 110.213517 28.286775
142 1 100.678642 122.742712 23.607391
143 1 107.383669 102.577686 22.436299
144 1 99.105477 120.503939 29.060418
145 1 95.922436 126.951545 34.464012
146 1 90.549401 142.514008 31.913988
147 1 93.536094 139.424244 16.697340
148 1 91.355191 152.952319 18.481955
149 1 89.370546 134.981523 15.912836
150 1 80.586005 145.299343 21.113018
151 1 79.365923 152.311421 18.234460
152 1 72.930649 162.868226 16.185898
153 1 72.023156 147.699682 12.304279
154 1 74.319548 144.364233 14.506080
155 1 85.152192 128.339817 15.826042
156 1 76.043044 141.807088 15.337107
157 1 74.954196 152.500726 18.711469
158 1 72.023807 163.915860 18.225286
159 1 71.508931 146.283232 15.824720
160 1 69.001865 147.729505 22.189334
161 1 69.067952 158.769485 23.373436
162 1 68.502057 152.366919 22.515904
163 1 69.897236 149.254854 21.438879
164 1 72.272716 149.760026 19.102122
165 1 69.291791 138.852692 14.873753
166 1 78.208942 133.939025 16.430943
167 1 75.732267 146.976960 15.454232
168 1 74.272504 159.938529 15.376537
169 1 76.954405 155.858051 15.545524
170 1 80.012154 147.244557 18.770378
171 1 76.992741 164.079870 16.155666
172 1 77.511955 165.137050 17.709821
173 1 78.589063 149.209516 13.068230
174 1 81.517999 147.340674 18.084392
