# time identity distance inter intra
0 1 95.005401 109.309077 27.039725
1 1 107.284159 101.583149 18.914662
2 1 105.706490 115.034212 28.343312
3 1 109.893041 103.895568 20.999684
4 1 103.278138 121.807572 25.133964
5 1 105.975431 114.201593 28.984491
6 1 104.493309 125.204106 33.932432
7 1 102.720342 117.393419 30.072957
8 1 98.621287 125.079233 22.630797
9 1 107.791692 123.954721 19.799584
10 1 103.644476 116.100732 29.202623
11 1 109.297156 112.823530 22.327505
12 1 107.062339 105.061609 16.037425
13 1 100.923901 132.067228 13.052016
14 1 104.894310 112.811455 14.851256
15 1 102.570439 108.282298 20.461873
16 1 105.629109 117.154031 14.338283
17 1 110.370393 104.525374 15.652210
18 1 105.309418 113.437021 17.110905
19 1 107.205753 124.065112 12.857741
20 1 110.552410 125.976716 14.754732
21 1 116.485729 111.631211 13.427407
22 1 109.942690 128.907490 15.111281
23 1 105.833655 136.709929 18.753677
24 1 101.774619 144.598151 18.784498
25 1 106.477342 126.782541 13.430562
26 1 106.880834 118.994764 12.332536
27 1 107.333725 130.096445 10.050839
28 1 116.146643 101.945358 9.469687
29 1 115.374994 114.442239 13.867895
30 1 116.902862 100.763477 12.589096
31 1 115.160692 105.296864 14.280526
32 1 108.603028 110.533309 18.448436
33 1 107.393373 116.572775 17.085362
34 1 102.433778 130.787083 20.408179
35 1 105.764075 121.328957 19.003508
36 1 107.100724 125.219547 23.150027
37 1 101.599088 153.177848 27.328028
38 1 100.639429 143.033026 15.063229
39 1 99.018724 146.044792 15.049821
40 1 98.546090 141.846114 15.453641
41 1 99.087558 131.382206 17.714144
42 1 97.408620 135.259466 15.135999
43 1 100.134562 133.364945 17.686831
44 1 100.708074 124.351397 24.439497
45 1 102.753508 126.822839 30.882923
46 1 101.815285 123.477136 25.159576
47 1 103.616894 136.187709 19.711018
48 1 99.514740 142.320567 25.300823
49 1 100.627084 133.799899 27.125372
50 1 98.113697 131.600430 23.795521
51 1 98.023048 127.435818 27.263812
52 1 99.697982 122.359070 27.457221
53 1 98.577491 111.699511 28.992394
54 1 106.006924 92.664246 24.790848
55 1 103.558972 102.300124 25.218635
56 1 108.554089 96.240381 30.683662
57 1 106.191079 97.402981 24.158403
58 1 111.201915 84.486627 17.746902
59 1 105.018575 94.623741 24.179662
60 1 102.116843 113.975047 18.016809
61 1 93.921248 123.604074 16.307227
62 1 95.735587 130.373385 20.133828
63 1 87.177667 145.135908 24.944195
64 1 92.999513 145.919167 19.245190
65 1 95.438922 129.890608 23.947058
66 1 102.272785 107.795679 24.744009
67 1 106.597944 85.702551 28.358714
68 1 110.738978 93.158990 22.138330
69 1 110.473282 76.852094 11.987005
70 1 107.261331 94.998700 13.259291
71 1 96.640321 116.250636 24.960753
72 1 103.883393 102.470222 27.594797
73 1 105.179271 110.622652 16.011224
74 1 97.318631 119.061770 18.793853
75 1 89.221502 125.220179 22.777898
76 1 87.094637 123.456830 20.542472
77 1 85.704796 118.790070 22.694352
78 1 84.305477 134.885229 18.962491
79 1 84.111617 131.476670 18.898295
80 1 74.790624 140.194430 19.054606
81 1 73.637743 138.490484 20.571176
82 1 74.772682 133.629329 18.548856
83 1 81.161057 139.211279 32.838038
84 1 83.684644 134.020213 23.025828
85 1 80.915515 145.524659 31.820190
86 1 89.327886 119.141868 28.631575
87 1 84.115998 129.194654 21.109831
88 1 85.390027 151.256331 18.167967
89 1 89.194399 121.981044 14.380514
90 1 94.907256 111.880931 12.121782
91 1 98.795571 127.223894 16.235032
92 1 100.420724 111.939994 11.948405
93 1 104.704504 105.155302 14.275934
94 1 107.651908 126.139884 11.491822
95 1 103.586124 125.142030 11.564489
96 1 101.831498 133.042170 11.616343
97 1 104.715052 132.416603 12.944001
98 1 102.647082 131.648698 9.639559
99 1 96.429786 143.364614 13.223492
100 1 100.189649 128.413546 13.806507
101 1 101.707765 128.764029 12.388866
102 1 103.304631 129.602788 14.387868
103 1 102.319574 114.293426 12.448475
104 1 93.201892 124.661690 6.474298
105 1 94.544511 121.178128 7.395336
106 1 99.413837 102.734839 9.204397
107 1 102.444065 104.800118 7.633932
108 1 102.965947 96.869390 12.837261
109 1 103.108558 96.464676 13.043131
110 1 105.219858 102.689879 12.008621
111 1 101.446707 119.033777 13.484316
112 1 103.746972 126.784050 12.554931
113 1 104.455072 122.490219 12.857898
114 1 105.628148 140.106373 13.977057
115 1 104.818198 141.397908 15.146266
116 1 101.363991 136.121391 14.845572
117 1 95.567966 141.970313 16.240006
118 1 94.402028 136.995182 13.498167
119 1 95.187684 138.350927 13.011869
120 1 91.802122 134.905453 13.956067
121 1 84.402233 126.375330 17.001795
122 1 84.023171 139.080135 17.394922
123 1 86.208093 130.309925 14.522884
124 1 85.005039 126.964636 12.022517
125 1 90.574848 128.195083 13.384408
126 1 97.996040 141.266893 13.222062
127 1 95.468965 134.487659 15.023442
128 1 88.827098 134.563083 17.971336
129 1 81.212413 151.261731 18.443968
130 1 84.144750 147.182500 17.706194
131 1 79.276312 142.292652 18.022720
132 1 77.572000 152.216253 17.329777
133 1 74.245928 158.998359 11.369648
134 1 75.454871 157.445041 12.614719
135 1 75.889795 156.296395 11.465836
136 1 77.015414 163.734804 12.597348
137 1 82.238429 158.226589 12.715898
138 1 88.049073 152.792169 9.616436
139 1 84.773793 162.250795 12.710062
140 1 82.066358 148.944866 10.676532
141 1 86.524614 146.473010 9.096972
142 1 78.242647 153.305067 11.220468
143 1 78.058663 136.946463 10.615883
144 1 74.531648 153.061732 14.231972
145 1 77.223580 168.072859 11.057591
146 1 73.374811 170.389364 10.228203
147 1 78.444634 176.068106 12.757108
148 1 83.108129 163.757958 11.188313
149 1 87.284248 143.094641 13.928616
150 1 78.377595 141.368604 17.339727
151 1 78.198553 149.610207 13.183236
152 1 82.892691 148.161619 14.393349
153 1 80.501975 150.234190 14.888676
154 1 76.001679 154.180160 11.921838
155 1 76.454782 138.956173 10.425628
156 1 79.298121 140.135041 14.154925
157 1 79.515155 165.362713 11.877133
158 1 82.780945 161.055911 11.368364
159 1 81.970765 161.532942 7.938645
160 1 84.763467 159.083429 12.027280
161 1 81.382284 156.994368 14.903207
162 1 82.384276 140.738969 10.721094
163 1 86.784680 142.277286 10.579158
164 1 87.252986 143.631922 10.455212
165 1 88.103493 139.369742 12.720418
166 1 80.842209 139.211251 12.345222
167 1 87.284967 159.946727 14.115281
168 1 86.247552 150.557908 12.564340
169 1 83.877569 150.246728 12.180908
170 1 81.570934 138.785082 11.561967
171 1 82.164184 142.093370 11.210212
172 1 76.961895 170.788015 13.501991
173 1 81.432761 159.134020 11.613076
174 1 80.529858 150.971512 13.920966
175 1 83.045903 141.525471 13.517394
176 1 80.369958 148.119403 12.422197
177 1 79.578976 163.312883 13.900292
178 1 82.480503 154.783175 16.289201
179 1 79.963562 168.584637 15.666801
180 1 76.921879 155.261223 15.309266
181 1 75.914660 166.399046 16.616732
182 1 74.993363 166.278728 24.680609
183 1 73.530563 145.711331 24.466492
184 1 69.334162 148.813304 20.976787
185 1 60.049530 146.628125 17.797609
186 1 53.894749 153.870124 15.730928
187 1 57.903775 147.448445 16.917038
188 1 61.969649 148.037639 17.343640
189 1 55.070107 157.473105 17.110482
190 1 56.084548 156.984273 18.368617
191 1 61.252431 142.147162 18.697598
192 1 69.723200 144.675412 21.667104
193 1 70.820742 166.743167 18.068940
194 1 66.085527 169.465693 17.433724
195 1 63.353576 158.738794 11.171736
196 1 66.513752 160.369044 13.396055
197 1 70.414650 166.783472 12.137561
198 1 63.834435 170.379887 12.359119
199 1 65.402901 166.861082 14.055382
200 1 71.763328 158.254354 16.516866
201 1 69.694666 162.648186 14.368299
202 1 67.561289 154.113366 14.547595
203 1 70.934137 154.423594 13.993868
204 1 69.270848 159.643551 13.355904
205 1 70.873667 160.456714 12.425250
206 1 69.904442 163.678265 14.373644
207 1 70.044374 162.562351 11.597925
208 1 64.368637 172.893431 16.762837
209 1 74.914346 149.440562 15.536704
