# time identity distance inter intra
0 1 129.876135 82.448323 12.048569
1 1 119.836303 96.576444 11.536746
2 1 115.114514 101.898600 16.540285
3 1 109.170867 107.212164 16.241306
4 1 105.850529 120.543812 12.932245
5 1 104.475478 118.345043 9.539553
6 1 108.938649 103.603992 8.612659
7 1 112.221116 104.122563 13.407727
8 1 106.548154 105.050997 18.748205
9 1 111.682415 105.205611 20.427592
10 1 116.560412 109.971806 19.944271
11 1 115.781196 105.236369 18.326783
12 1 111.424378 95.786946 15.027169
13 1 104.620401 115.249496 17.274787
14 1 107.001170 115.298537 19.440027
15 1 107.442335 119.795425 16.183186
16 1 111.123413 111.644929 27.051470
17 1 118.866143 100.798714 17.105711
18 1 116.416833 117.303224 17.110522
19 1 113.693766 121.135973 17.060354
20 1 118.370794 111.226391 13.315428
21 1 119.778330 121.617637 19.499612
22 1 125.414477 102.549502 22.087519
23 1 119.888419 124.268385 21.502970
24 1 118.374607 134.646794 20.486598
25 1 121.174151 98.684368 14.417212
26 1 113.977785 109.119167 18.317457
27 1 109.226340 116.596292 9.471903
28 1 112.153593 122.071584 14.218646
29 1 108.279080 104.710934 21.331129
30 1 110.277541 90.681253 21.730516
31 1 113.134402 86.962263 17.890852
32 1 109.602871 103.816634 25.715548
33 1 110.328705 83.551868 24.867162
34 1 113.087806 78.770471 27.406328
35 1 114.007715 91.968870 29.508542
36 1 101.964075 106.014753 30.174162
37 1 110.734863 78.868472 25.025608
38 1 111.199117 79.674227 27.168017
39 1 102.220636 103.632557 19.135487
40 1 109.358194 73.108651 20.778209
41 1 109.790927 72.879525 23.579101
42 1 106.049188 80.742137 19.439137
43 1 108.973253 74.643064 22.197015
44 1 107.587755 106.115129 25.549435
45 1 106.522606 95.430445 33.392437
46 1 97.173397 114.894007 34.964461
47 1 93.787121 125.323556 33.889278
48 1 97.282420 121.586120 32.244299
49 1 99.825945 133.329086 30.344046
50 1 100.998503 108.569910 34.941452
51 1 99.090219 118.733691 30.974400
52 1 94.708553 138.899846 36.866131
53 1 92.393024 148.129520 26.742068
54 1 90.034878 142.137813 32.970644
55 1 92.539372 134.767833 33.229543
56 1 84.824789 146.097586 33.914158
57 1 81.682349 121.780130 28.032387
58 1 85.731565 137.453703 33.786964
59 1 81.451997 143.617032 36.148723
60 1 86.280199 129.316412 30.621745
61 1 86.644257 124.280130 31.882448
62 1 90.445976 108.888699 28.363081
63 1 91.727909 105.310447 27.414878
64 1 93.992422 109.277108 24.934929
65 1 98.203039 107.280293 29.583928
66 1 91.109125 137.911894 27.194328
67 1 89.060898 135.509038 22.682289
68 1 94.188232 115.685760 23.506955
