# time identity distance inter intra
0 1 73.538435 150.765525 14.341740
1 1 67.093214 169.167239 10.221646
2 1 70.968531 163.309908 11.473926
3 1 76.966722 141.569634 10.934558
4 1 77.372532 139.050053 12.294897
5 1 83.654424 139.577475 12.863167
6 1 83.122985 134.715786 15.471472
7 1 81.740440 155.484305 15.088600
8 1 76.890225 158.880535 15.762231
9 1 73.985879 168.249610 14.838833
10 1 71.780345 162.574108 18.659739
11 1 75.060737 155.231722 19.846342
12 1 74.164360 170.293531 20.453826
13 1 70.952082 157.615901 19.830145
14 1 71.831311 171.332379 19.513677
15 1 69.162150 156.865132 16.728588
16 1 67.287050 159.934828 16.781097
17 1 63.494606 175.028710 17.771299
18 1 61.198440 180.672578 16.861820
19 1 55.958376 174.881912 20.033395
20 1 54.806220 162.431814 19.581457
21 1 53.790548 171.355521 18.418964
22 1 54.661470 157.315454 17.393670
23 1 55.366970 153.383053 19.191200
24 1 59.148345 155.697402 19.729040
25 1 67.183410 157.114765 16.373939
26 1 65.487806 173.768467 19.359088
27 1 66.183236 150.156903 17.927018
28 1 74.560788 157.983078 21.619436
29 1 74.237589 157.451898 19.316228
30 1 81.858830 148.782647 19.515475
31 1 77.155205 163.633287 17.988762
32 1 74.056068 158.462932 13.248772
33 1 69.408845 165.382488 12.038068
34 1 74.050013 170.231108 12.975372
35 1 80.181943 181.198578 14.732099
36 1 79.917771 178.863951 13.068140
37 1 80.590656 157.051420 14.824612
38 1 81.161747 159.269142 10.624947
39 1 79.588010 162.099046 13.320283
40 1 87.448939 159.649377 10.248017
41 1 78.537772 159.484588 12.959017
42 1 77.433098 153.296511 13.103500
43 1 83.984135 164.513342 16.197411
44 1 82.492412 164.514197 16.770881
45 1 78.625104 151.534427 16.837919
46 1 81.985093 151.699132 12.400104
47 1 81.147762 139.981435 14.021293
48 1 78.300134 141.697629 12.151364
49 1 75.138614 140.838072 15.769629
50 1 72.061706 157.823928 17.391330
51 1 78.261866 155.449760 16.263025
52 1 76.068637 158.657914 18.712309
53 1 76.889139 148.370898 13.942765
54 1 79.726448 145.855306 10.746581
55 1 85.527032 126.629132 10.978444
56 1 77.888825 159.158199 12.059662
57 1 72.962890 152.135836 16.023467
58 1 71.987377 150.195342 12.706103
59 1 65.371905 172.138583 11.145469
60 1 68.959173 167.753680 10.527247
61 1 73.931989 163.537396 13.267912
62 1 77.763537 136.300956 14.551391
63 1 71.252193 137.601545 14.997394
64 1 77.625825 143.658390 14.799051
65 1 81.383886 144.040152 14.322163
66 1 79.885285 159.284798 20.446169
67 1 81.201839 147.775570 18.818338
68 1 79.808990 154.943569 17.252788
69 1 81.457953 153.996282 20.276190
70 1 79.511452 160.058958 18.005155
71 1 78.503130 137.917248 16.406617
72 1 84.095768 148.400401 22.432149
73 1 92.459487 140.114989 17.232744
74 1 89.793967 137.671298 18.857465
75 1 89.877089 152.354854 18.741902
76 1 90.836887 149.031048 18.061165
77 1 88.478492 148.539023 16.323155
78 1 90.787374 161.773694 13.517189
79 1 87.775611 154.702138 13.935687
80 1 82.486428 153.761075 13.574731
81 1 80.212147 130.497874 13.861172
82 1 90.510438 119.460273 18.904035
83 1 79.272715 133.277705 21.644566
84 1 81.782105 142.369519 22.117892
85 1 83.617513 155.942823 14.238257
86 1 78.589746 144.955267 19.686743
87 1 82.549623 157.125199 16.320881
88 1 87.593562 129.180446 18.082353
89 1 92.561873 137.866161 16.081813
90 1 85.422605 143.345150 20.491343
91 1 82.810984 154.572804 23.472799
92 1 87.783014 146.203344 29.971926
93 1 81.476471 149.590805 21.303502
94 1 83.655055 158.754079 16.212121
95 1 91.919398 158.678757 14.700126
96 1 95.515099 154.150843 18.104115
97 1 90.894391 130.597232 12.093844
