# time identity distance inter intra
0 1 90.307757 129.263805 11.184589
1 1 86.232930 124.903281 15.644542
2 1 87.796656 138.580583 11.650294
3 1 86.260628 133.209002 13.096075
4 1 92.177338 155.232220 14.480909
5 1 95.707536 136.496515 15.306623
6 1 92.329202 139.038873 12.726199
7 1 87.095025 141.944870 17.427502
8 1 83.706266 145.903029 13.254994
9 1 81.263262 156.408558 14.441564
10 1 77.664202 159.675665 12.050114
11 1 83.445080 151.441736 14.078035
12 1 80.786219 128.562442 14.380228
13 1 84.552190 127.171358 12.990518
14 1 89.946871 141.573545 16.996911
15 1 87.003181 136.300295 19.312428
16 1 84.628505 145.171434 19.288242
17 1 86.637024 136.636658 22.556763
18 1 81.681871 151.290031 25.228869
19 1 95.677525 131.095078 25.018428
20 1 89.220567 129.970032 23.732579
21 1 87.170893 144.698730 20.424466
22 1 89.420365 136.356850 18.158964
23 1 90.993527 144.014198 17.324291
24 1 95.688974 145.731790 20.835248
25 1 102.235276 109.266955 23.647477
26 1 109.367311 94.016474 21.132064
27 1 104.496561 121.855564 20.594885
28 1 102.527536 103.278058 17.543044
29 1 106.338554 111.254270 18.932095
30 1 109.568306 97.071643 18.531364
31 1 106.581059 89.749663 19.659119
32 1 101.553420 95.641128 18.868954
33 1 98.928180 88.578310 29.618081
34 1 100.141727 119.666365 25.106957
35 1 109.823104 99.520304 23.078518
36 1 111.893596 104.513139 23.542066
37 1 116.580044 89.123148 22.899473
38 1 121.665314 86.813030 24.455862
39 1 129.733756 59.129238 17.215930
40 1 129.891051 60.387658 20.538611
41 1 131.207235 54.277668 17.755985
42 1 131.307061 56.528170 28.546610
43 1 133.128772 62.506820 16.045691
44 1 128.047370 61.323914 30.351704
45 1 130.433101 52.555850 32.687971
46 1 123.784211 64.903467 28.860002
47 1 127.417454 55.811583 21.173541
48 1 118.021272 89.089175 21.351260
49 1 116.609534 91.093763 19.493730
50 1 122.514365 68.281242 16.054742
51 1 126.542678 69.133301 13.284994
52 1 140.639381 39.954711 15.512009
53 1 139.798628 47.540314 12.264615
54 1 141.464055 53.609318 9.887576
55 1 137.841471 63.963765 13.301849
56 1 135.817599 55.869078 12.430588
57 1 143.468271 45.037524 14.409197
58 1 156.265925 39.480985 13.963195
59 1 156.098477 47.693984 12.126636
60 1 159.801131 39.196743 10.316101
61 1 160.240311 38.018685 9.364330
62 1 164.851517 37.931500 9.867176
63 1 162.407061 45.988474 8.885877
64 1 152.449837 44.464699 15.092698
65 1 149.639329 45.400471 11.178784
66 1 145.170985 45.727753 16.448603
67 1 149.348670 32.969226 15.326846
68 1 145.312810 34.839413 14.217301
69 1 162.605072 25.196449 17.588461
70 1 147.056799 45.815943 12.354108
71 1 142.028677 48.018106 10.055650
72 1 146.954146 52.791998 12.785280
73 1 148.908595 50.990992 10.257564
74 1 144.937111 55.369193 21.230716
75 1 158.471713 32.745102 14.054766
76 1 164.142564 12.868811 13.551488
77 1 163.101019 29.887653 17.973406
78 1 156.471148 41.566438 16.925911
79 1 161.008428 24.891609 15.683991
80 1 170.472039 26.834459 16.021383
81 1 179.396521 20.554780 20.969379
82 1 171.011003 27.879020 24.263965
83 1 156.259590 43.796794 16.035554
84 1 144.252824 59.567184 20.603303
85 1 150.059277 51.172194 15.534376
86 1 148.687771 65.392117 19.900736
87 1 159.340918 45.128075 20.252884
88 1 169.057260 26.858231 10.824860
89 1 182.527262 16.048023 12.697379
90 0 187.142076 7.746350 12.598221
91 0 183.925711 5.294069 10.689760
92 0 186.816563 4.652579 12.939567
93 0 187.103891 5.429818 17.580074
94 1 184.811732 12.475174 18.409456
95 1 177.886512 23.117159 20.374166
96 1 176.082058 16.717209 17.135215
97 1 174.178028 23.570198 14.755323
98 1 170.138409 25.409203 28.751815
99 1 173.312951 21.362059 18.386403
100 1 175.649217 30.984705 18.755694
101 1 177.904666 28.110008 20.618457
102 1 174.202245 32.930948 14.895723
103 1 171.124039 42.453601 24.810044
104 1 178.108572 27.764750 22.113058
105 1 178.641466 23.998866 30.453280
106 1 166.423180 40.764101 27.203917
107 1 171.035711 38.757251 23.430302
108 1 168.908614 45.762186 19.895357
109 1 172.947666 36.903810 23.397054
110 1 174.154041 30.901170 16.942931
111 1 167.100266 30.626371 18.670703
112 1 173.701095 19.440725 21.250962
113 1 169.667696 20.608434 18.900122
114 1 148.151201 50.545100 36.902066
115 1 141.628605 64.664913 36.048527
116 1 136.698000 73.451140 35.694113
117 1 135.774918 71.585342 38.894453
118 1 128.779312 82.934501 31.900333
119 1 126.486281 88.778727 30.020696
120 1 134.336710 62.525576 26.474426
121 1 132.727576 68.842166 22.788049
122 1 132.078620 74.377753 36.773003
123 1 131.379260 70.760613 21.970313
124 1 128.282426 78.146855 17.419741
125 1 124.196954 88.571858 12.594043
126 1 121.843643 101.195758 21.493000
127 1 126.554373 75.944693 14.919012
128 1 123.796460 88.133029 18.810141
129 1 120.776683 71.630110 19.221445
130 1 128.001640 56.645179 15.209012
131 1 131.179865 57.765198 15.610127
132 1 112.944974 98.348116 15.336359
133 1 114.583864 88.934128 10.336662
134 1 115.499971 81.786992 14.337622
135 1 117.460414 61.665774 16.015863
136 1 112.353421 80.903037 15.216676
137 1 116.808435 90.724164 17.428448
138 1 118.380997 74.156314 20.211833
139 1 116.302129 78.448973 18.409139
140 1 109.886950 94.653689 13.284234
141 1 114.844018 85.560069 17.740094
142 1 120.611925 80.556640 18.109675
143 1 123.764663 73.290682 19.395740
144 1 128.295024 64.513022 19.289061
145 1 126.014079 64.027610 21.167545
146 1 125.171951 73.904288 15.238226
147 1 129.126414 65.242672 10.860010
148 1 122.376455 85.549380 17.427134
149 1 118.633075 72.561808 18.674308
150 1 128.769585 62.434320 23.085777
151 1 140.513349 40.334645 18.923234
152 1 134.715253 36.634528 26.339366
153 1 122.892320 54.161047 32.671502
154 1 118.992794 79.426239 33.964777
155 1 128.436834 49.052676 35.481861
156 1 134.026381 55.938131 32.254560
157 1 133.916155 54.352853 21.157671
158 1 135.223418 58.031810 22.297469
159 1 139.685279 57.198223 17.286984
160 1 131.351218 59.867651 24.073367
161 1 120.837107 64.830489 30.258085
162 1 113.897203 102.659875 31.528824
163 1 112.294150 99.729637 30.290223
164 1 114.426695 92.904107 31.599030
165 1 117.184948 68.589768 27.887541
166 1 119.753642 70.976211 24.028712
167 1 116.227401 100.498289 27.066833
168 1 113.427841 113.886774 27.670349
169 1 109.179268 124.514566 29.603950
170 1 113.510052 118.026707 28.940521
171 1 111.685804 130.253141 23.634346
172 1 113.365646 129.038066 25.617822
173 1 110.487239 120.702231 23.279116
174 1 106.125419 143.440279 22.760250
175 1 112.418382 132.400446 23.243962
176 1 108.630672 138.238992 18.208287
177 1 101.597005 149.438105 19.402182
178 1 97.526166 147.030782 20.202956
179 1 103.238559 140.294521 21.437643
180 1 107.207214 131.178468 21.489802
181 1 113.209794 121.138558 20.109878
182 1 115.660747 119.966024 25.526546
183 1 120.149782 115.256202 24.981447
184 1 116.024196 122.626587 31.772820
185 1 112.520584 113.168513 35.886026
186 1 108.674640 113.556371 25.343201
187 1 115.509834 101.425097 33.037821
188 1 119.298587 97.562751 27.362406
189 1 115.694330 91.703094 32.482327
190 1 115.362164 96.999243 29.087703
191 1 119.104554 98.945735 30.171317
192 1 126.031455 82.677959 27.932766
193 1 130.598312 72.759855 23.052528
194 1 131.666696 66.117560 24.237148
195 1 124.221745 84.353189 23.062521
196 1 127.412999 81.752323 18.334404
197 1 136.350024 68.127311 20.178554
198 1 144.667130 62.680422 25.094778
199 1 136.713744 82.338266 18.240106
200 1 145.135709 55.733417 14.500625
201 1 152.007468 42.110883 15.192056
202 1 152.831756 61.352894 14.538429
203 1 159.208742 36.260086 13.358223
204 1 160.783872 45.361757 26.018170
205 1 148.744494 56.185351 23.059884
206 1 150.724960 45.728009 12.760957
207 1 147.352147 59.158897 15.979889
208 1 145.291305 76.151380 22.663419
209 1 143.684662 65.909807 32.737420
210 1 151.324559 48.787435 25.828376
211 1 143.302688 53.054923 34.431351
212 1 138.510943 72.884692 27.995110
213 1 136.148178 74.193767 32.117382
214 1 143.477399 68.972317 30.347561
215 1 144.760598 75.475500 24.155526
216 1 141.241303 80.233776 39.595108
217 1 139.907030 91.721093 30.680002
218 1 135.280551 95.899000 39.224024
219 1 138.557972 95.732062 42.061508
220 1 142.255035 77.512705 38.988331
221 1 144.784513 54.258612 37.041343
222 1 144.767071 59.622119 30.222141
223 1 140.392940 64.229679 31.068076
224 1 145.374448 59.700203 40.499454
225 1 144.977003 54.245715 33.354820
226 1 142.544223 57.882940 32.245709
227 1 134.934736 70.014616 37.611675
228 1 131.803416 60.715694 34.468408
229 1 138.557696 46.270990 36.807176
230 1 143.242517 54.312600 22.427362
231 1 130.000452 76.742468 30.789975
232 1 130.420509 90.480022 28.061621
233 1 135.270278 72.434434 28.931232
234 1 136.183091 78.780455 24.186767
235 1 141.046841 62.933055 21.774682
236 1 150.363118 64.115941 20.998277
237 1 150.848859 82.460736 26.809187
238 1 149.515816 73.175833 21.913129
239 1 148.276317 73.207620 26.349777
240 1 146.188777 68.612746 30.125767
241 1 146.201523 80.355650 32.286098
242 1 143.463028 77.354593 23.241023
243 1 151.011326 71.952628 36.650069
244 1 151.829721 58.936748 38.533004
245 1 147.459895 54.390040 22.455409
246 1 139.220467 64.149687 25.875698
247 1 141.483750 74.434055 25.155967
248 1 141.546446 75.481754 23.827089
249 1 146.633763 73.098346 19.090180
250 1 148.459206 63.488709 20.738276
251 1 151.373699 60.206705 21.882937
252 1 152.282615 56.735495 28.661868
253 1 153.969657 65.888125 26.372364
254 1 149.241585 72.423068 20.687702
255 1 146.881725 72.341411 20.779175
256 1 151.175912 62.473806 18.868959
257 1 147.297165 51.961310 17.886606
258 1 151.993453 58.495316 18.743354
259 1 156.752716 39.502647 18.885618
260 1 153.129872 55.244740 18.380624
261 1 160.399685 42.591757 26.619854
262 1 162.235204 39.914700 16.556997
263 1 157.832873 46.934522 20.200371
264 1 156.944776 48.621633 15.032344
265 1 140.754830 81.971972 20.485668
266 1 135.451477 77.616595 22.136476
267 1 136.783589 63.236443 19.668079
268 1 133.430793 84.797994 20.455453
269 1 146.283717 73.412578 14.132657
270 1 154.460713 64.095186 13.471388
271 1 147.771976 83.405448 12.699390
272 1 143.523924 91.028825 11.776368
273 1 135.722728 91.634750 12.837043
274 1 131.591324 100.061546 11.814474
275 1 130.525156 107.216230 10.492064
276 1 126.111184 111.852501 11.072142
277 1 126.966488 124.219296 11.867271
278 1 123.393672 139.111870 15.098358
279 1 124.543464 117.049923 13.930294
280 1 118.686683 120.192007 15.390130
281 1 122.610333 119.445459 20.187649
282 1 123.255066 125.019097 19.601505
283 1 124.541470 134.120962 21.309188
284 1 120.795302 123.257591 22.619694
285 1 123.929444 108.461058 25.675345
286 1 126.459517 94.075489 21.912871
287 1 122.163496 111.449972 22.860840
288 1 124.611235 129.292353 20.755069
289 1 121.044017 133.535855 20.085832
290 1 113.495058 146.149306 19.839282
291 1 116.031411 144.601717 12.470412
292 1 121.242569 130.146422 13.033873
293 1 121.456886 127.949427 13.915367
294 1 124.214188 117.629343 15.151211
295 1 120.230852 132.515857 14.868543
296 1 118.119424 129.505535 16.944628
297 1 119.969221 132.798168 17.520044
298 1 121.295850 124.991781 19.543961
299 1 116.579717 131.880758 14.983046
300 1 115.593742 134.030203 16.276928
301 1 109.514694 124.746086 15.640012
302 1 109.888580 145.829503 13.886782
303 1 100.796402 149.177410 13.819722
304 1 105.761549 131.539838 11.757535
305 1 103.132007 148.698706 13.856464
306 1 103.475323 151.144794 16.945555
307 1 104.946534 144.648399 12.499205
308 1 103.390463 135.139634 15.976320
309 1 107.434378 135.875065 16.435044
310 1 108.384908 138.995172 16.852887
311 1 101.073647 130.018864 14.845292
312 1 103.300413 125.148924 14.918287
313 1 99.196666 137.949687 17.695064
314 1 105.779075 124.812210 14.720239
315 1 107.694180 140.933589 15.918611
316 1 105.422976 135.996805 13.891097
317 1 103.106903 167.255153 15.474303
318 1 102.476403 158.416588 25.013455
319 1 105.124754 162.042037 17.199319
320 1 102.848923 162.203957 16.279510
321 1 101.824927 157.699350 26.147970
322 1 102.799920 140.778286 21.538882
323 1 100.064237 166.001974 19.142061
324 1 92.633095 152.867262 21.886964
325 1 92.858198 152.567946 18.813672
326 1 93.996719 158.047655 19.431829
327 1 96.369007 153.672350 16.474062
328 1 96.033962 170.157734 19.832064
329 1 93.800501 167.464531 21.673424
330 1 97.661310 154.582816 16.857755
331 1 96.147490 150.542940 16.076869
332 1 100.767059 145.141108 20.143690
333 1 95.709287 172.004674 22.554100
334 1 92.486898 160.288572 19.744957
335 1 102.828269 148.781022 22.736709
336 1 99.356951 164.097143 23.816865
337 1 99.089940 141.770704 13.662944
338 1 97.855544 136.068006 17.881118
339 1 99.995663 131.838552 15.155616
340 1 100.884911 136.421737 15.341253
341 1 99.893989 144.400687 11.164663
342 1 101.546093 128.749184 11.185046
343 1 101.970930 129.059942 11.491606
344 1 103.892918 121.631261 10.976877
