# time identity distance inter intra
0 1 149.062276 97.546043 9.415852
1 1 135.137289 121.615009 14.054633
2 1 142.292784 99.637514 10.809292
3 1 139.755798 94.893640 13.142772
4 1 141.569790 84.126244 17.501492
5 1 135.585514 92.812899 15.506892
6 1 145.567699 88.377010 12.965693
7 1 145.911853 80.230943 14.636035
8 1 143.467501 74.534635 11.090217
9 1 138.176860 88.261865 10.339245
10 1 149.743577 68.807777 13.258268
11 1 150.891610 60.316609 11.173811
12 1 148.523216 77.185991 9.931579
13 1 151.279969 79.605270 7.922252
14 1 149.360411 93.447449 11.618309
15 1 147.389030 78.221216 16.795076
16 1 144.771088 87.079078 12.679488
17 1 137.482546 98.443933 10.737974
18 1 142.353305 83.807485 10.266044
19 1 141.936782 88.080715 11.918333
20 1 140.471617 93.221631 10.707268
21 1 134.046757 97.192526 10.897488
22 1 140.127860 98.783698 12.140454
23 1 132.625940 127.087661 11.018181
24 1 136.846947 113.260884 10.669096
25 1 140.280656 119.638885 11.352507
26 1 146.044700 112.570106 11.892843
27 1 144.952769 110.713105 13.881378
28 1 138.142712 116.730905 10.116489
29 1 131.957755 127.085689 11.674762
30 1 129.264561 130.769533 11.873281
31 1 138.442757 116.999614 13.883030
32 1 130.699258 122.989588 13.290918
33 1 136.510510 121.068511 13.150312
34 1 137.640329 120.578331 17.356245
35 1 134.426672 121.263368 19.874847
36 1 134.489568 123.310597 22.082523
37 1 137.458155 127.145323 32.503579
38 1 137.717055 106.811783 20.273312
39 1 138.361632 120.155083 20.787726
40 1 130.904899 140.639016 18.367094
41 1 134.432470 116.346598 15.223478
42 1 137.372588 128.687878 27.329792
43 1 137.723160 101.181677 23.068566
44 1 138.902589 117.556929 19.215506
45 1 138.054789 107.433192 21.568950
46 1 139.578163 112.263169 22.431266
47 1 136.764057 117.898008 25.819487
48 1 135.848169 117.216125 23.780865
49 1 134.297056 110.132004 25.334268
50 1 139.330911 121.662517 25.300062
51 1 139.578004 129.325597 30.399174
52 1 142.397747 106.593426 23.532268
53 1 136.524599 103.573863 19.478474
54 1 138.964038 82.368485 14.875448
55 1 146.731961 67.525302 29.323731
56 1 156.629172 59.957200 30.403616
57 1 159.082708 73.475147 20.667118
58 1 166.653209 66.649822 18.922672
59 1 167.250218 77.981910 13.593718
60 1 168.400591 78.600642 17.950778
61 1 165.822846 81.617257 19.689190
