# time identity distance inter intra
0 1 124.592286 100.129909 17.100310
1 1 120.938819 101.337663 13.491180
2 1 117.842355 118.421855 13.200631
3 1 130.745785 101.695065 13.858491
4 1 141.824427 71.456913 9.952909
5 1 136.351841 89.142960 12.788145
6 1 129.006529 96.281804 13.297455
7 1 131.637044 100.122972 19.125376
8 1 129.991107 96.247686 16.439860
9 1 134.166845 77.768887 16.509666
10 1 135.266593 86.355744 14.468637
11 1 132.189125 104.260283 17.064692
12 1 130.218433 107.070201 14.902192
13 1 128.103586 112.886993 14.081164
14 1 128.914098 101.470006 20.389604
15 1 129.658793 100.827931 28.235332
16 1 125.390654 108.109270 25.603562
17 1 137.444333 64.743145 11.120960
18 1 133.380726 82.851393 10.321785
19 1 129.377057 96.546816 9.119805
20 1 121.669414 111.883861 8.362401
21 1 121.884724 114.201425 8.406984
22 1 120.163174 119.786052 12.225534
23 1 122.446528 105.263819 13.127083
24 1 128.951053 101.183430 14.965680
25 1 135.054896 99.170066 16.654437
26 1 134.799806 106.807364 15.597203
27 1 138.628227 101.918476 18.855666
28 1 129.031295 112.574197 13.693015
29 1 130.715814 109.786152 15.953216
30 1 124.465232 119.832395 13.196642
31 1 122.741903 116.985754 15.618221
32 1 125.860066 127.410135 18.082520
33 1 134.032531 108.333507 15.444131
34 1 124.322969 99.971800 12.678783
35 1 122.393489 104.609465 13.455275
36 1 127.751127 87.814032 12.156788
37 1 127.781591 105.482937 12.021916
38 1 133.410459 97.511796 8.917537
39 1 143.760891 92.554660 11.181676
40 1 140.453648 89.099642 10.159806
41 1 139.229330 96.190475 10.761791
42 1 138.418679 90.111686 16.287706
43 1 134.815867 105.440322 15.438661
44 1 131.717650 106.166710 19.204500
45 1 124.905604 126.798873 21.301385
46 1 128.339257 122.935113 18.916736
47 1 131.784841 124.098950 16.553305
48 1 140.580223 107.538451 18.525385
49 1 138.937593 98.925687 20.957626
50 1 146.238909 94.159157 20.472753
51 1 140.978867 103.499002 16.739882
52 1 137.931054 86.072024 14.192920
53 1 139.375001 82.146965 13.428452
54 1 141.789506 87.971388 15.241040
55 1 149.810053 67.175598 15.246777
56 1 147.869393 80.027854 14.606709
57 1 154.469968 81.297622 22.664778
58 1 155.299610 88.590605 20.889978
59 1 154.881835 91.073496 24.635530
60 1 154.440802 99.194079 21.994609
61 1 144.079521 117.569322 16.999492
62 1 147.374042 115.763195 13.012689
63 1 147.185766 123.276359 12.567219
64 1 148.289208 98.844660 16.523116
65 1 146.124375 104.316446 17.468396
66 1 150.726173 107.736117 16.855575
67 1 151.753223 103.970366 9.541250
68 1 143.465149 126.334243 18.102791
69 1 147.701834 127.970895 17.187762
70 1 144.951785 101.901772 13.844509
71 1 149.006514 99.663937 13.079429
72 1 146.799598 101.398228 13.472037
73 1 145.574653 102.310900 16.256623
74 1 144.529353 100.608154 24.644827
75 1 152.817540 83.572411 20.861588
76 1 150.535938 96.931636 21.461935
77 1 151.171917 82.044586 17.911938
78 1 142.820991 94.201928 11.462739
79 1 144.471002 79.829508 12.412237
80 1 142.912619 93.025410 12.399544
81 1 135.927802 102.939432 11.357339
82 1 131.544319 106.302666 10.831426
83 1 131.752785 111.035610 11.655330
84 1 132.427741 122.302852 16.932894
85 1 130.379754 120.194445 13.467808
86 1 126.438433 118.040353 22.266740
87 1 124.133518 124.381837 16.547534
88 1 121.192153 124.285919 26.730141
89 1 121.391610 145.471907 15.623835
90 1 124.773050 132.081400 19.220914
91 1 130.146592 130.786920 21.243702
92 1 135.860382 127.192088 22.765778
93 1 122.033655 153.831401 26.550838
94 1 122.146047 142.175700 28.079042
95 1 124.502953 143.692969 28.849761
96 1 124.199260 118.650985 28.972091
97 1 122.810614 124.038436 26.170245
98 1 126.912281 130.057461 22.506194
99 1 122.309408 142.513447 17.509294
100 1 121.048646 137.086458 21.270918
101 1 118.990626 134.102628 16.450421
102 1 118.286196 137.372063 18.436358
103 1 118.191189 142.621580 17.499026
104 1 124.739305 111.029012 17.012276
105 1 114.985146 121.274122 18.737260
106 1 119.136224 127.569908 17.501373
107 1 117.818167 133.816362 17.154746
108 1 116.854739 114.179389 20.508278
109 1 115.775433 113.533268 18.742250
110 1 111.719849 121.305282 22.175609
111 1 106.540821 123.146706 25.563634
112 1 105.249046 140.352332 22.447816
113 1 108.660297 142.498251 19.425383
114 1 109.320262 130.871250 20.809994
115 1 114.005484 95.602527 17.353590
116 1 120.217893 114.563592 19.229500
117 1 115.996956 123.598927 21.684993
118 1 120.457694 125.161515 18.733154
119 1 117.055403 117.781631 18.963993
120 1 113.917152 113.294731 17.316743
121 1 106.701407 138.689318 14.007209
122 1 109.364095 112.328435 18.175366
123 1 110.732965 125.388364 14.189640
124 1 114.013369 124.959264 14.656959
125 1 112.291734 126.034953 16.418958
126 1 108.989735 127.599097 19.375070
127 1 111.701053 112.565066 18.802471
128 1 107.599679 133.797414 14.530638
129 1 107.519215 128.902258 16.969998
130 1 113.789623 122.118132 20.175460
131 1 121.020019 111.031951 18.644591
132 1 116.502029 113.194438 15.984308
133 1 116.718844 119.695097 12.928208
134 1 105.952646 146.528869 11.005362
135 1 100.534863 163.526062 13.736843
136 1 101.491430 150.549251 13.980004
137 1 97.735397 142.720383 15.701639
138 1 98.943487 130.593205 13.214099
139 1 105.888653 132.698928 13.520385
140 1 105.593988 137.370739 17.214762
141 1 106.332693 150.903334 14.542938
142 1 100.636045 141.315052 10.346045
143 1 99.226958 140.406574 9.897893
144 1 95.265554 155.078531 13.397402
145 1 99.405923 155.393199 13.156142
146 1 102.819957 150.362855 18.308364
147 1 100.271775 164.820704 21.174777
148 1 102.233259 144.579354 13.851706
149 1 100.809507 148.475713 15.834105
150 1 100.118439 143.897235 14.375196
151 1 97.783427 141.003767 11.741934
152 1 101.207346 137.530563 16.753096
153 1 99.066604 161.947144 14.749697
154 1 97.695121 151.384034 14.001634
155 1 98.079263 138.060863 14.606614
156 1 95.618711 155.321795 14.304904
157 1 96.509577 147.340162 12.487760
158 1 95.114981 159.647290 11.220985
159 1 93.157941 165.355740 8.650333
160 1 92.189609 152.747772 9.046443
161 1 86.796340 156.807642 11.517680
162 1 93.007646 136.594093 11.236470
163 1 87.903340 153.189586 11.792230
164 1 94.283434 141.194524 8.350482
165 1 95.939461 128.635642 6.973062
166 1 98.946427 125.001886 7.408373
167 1 91.670604 147.416395 11.615390
168 1 95.370707 143.560977 12.543971
169 1 94.302132 141.689950 9.712854
170 1 89.053929 135.531724 14.079801
171 1 92.795086 136.695682 13.865867
172 1 87.777419 134.274722 15.008361
173 1 84.984207 148.004654 16.055059
174 1 87.915189 147.907199 18.391714
175 1 87.408577 157.407196 18.204171
176 1 95.654513 142.697301 14.005624
177 1 95.339085 147.327207 14.412603
178 1 97.310223 139.693650 15.569604
179 1 85.006317 169.176539 17.303357
180 1 94.381025 154.574278 15.185019
181 1 85.563431 161.794217 16.929007
182 1 89.810387 150.145362 18.112026
183 1 92.235210 148.890801 18.025558
184 1 97.819646 152.644702 18.552584
185 1 94.360640 151.150511 22.111375
186 1 95.698797 148.590214 26.247078
187 1 94.936698 162.002483 22.952975
188 1 97.405060 140.394639 21.139751
189 1 96.819551 138.168392 19.869053
190 1 103.268037 128.305161 25.690662
