# time identity distance inter intra
0 1 90.519755 139.246310 20.854066
1 1 94.964385 137.861039 20.652230
2 1 99.794378 125.652510 16.425615
3 1 106.608356 118.303560 15.896257
4 1 110.963779 111.551606 15.097678
5 1 115.998394 125.280815 14.104022
6 1 120.042050 110.827920 12.526680
7 1 121.994356 95.781846 16.158271
8 1 114.826396 107.277423 22.489953
9 1 116.174257 99.245549 17.768976
10 1 113.527314 125.669928 17.304633
11 1 118.649171 126.067282 17.342075
12 1 120.146668 109.998496 14.189529
13 1 124.449497 102.835804 17.550178
14 1 122.585159 123.319304 22.096919
15 1 122.436434 117.140373 17.796723
16 1 125.320994 108.647120 15.862380
17 1 119.667007 112.337401 17.911518
18 1 109.237014 133.776670 27.040093
19 1 106.681301 128.154565 22.406512
20 1 113.043687 120.703889 19.600481
21 1 113.937953 125.863913 23.610484
22 1 114.763716 121.014298 18.597059
23 1 115.544855 125.341245 19.312794
24 1 108.922194 123.238562 19.359537
25 1 117.816534 110.625794 14.649999
26 1 126.086049 100.416145 19.900335
27 1 120.064565 113.094166 27.233950
28 1 114.658464 124.755557 25.830577
29 1 119.055472 107.714812 24.207717
30 1 114.260336 102.220316 15.252724
31 1 112.173518 114.622370 18.364778
32 1 114.812315 98.195497 15.603312
33 1 115.103911 108.083380 15.176038
34 1 113.444205 108.534766 12.471564
35 1 116.363821 103.587251 21.390674
36 1 105.170004 129.278304 23.282406
37 1 107.050376 134.946809 23.809028
38 1 106.010894 134.440377 32.281391
39 1 101.969648 130.946717 26.299814
40 1 102.813477 130.934834 25.665581
41 1 100.883048 131.787424 23.254924
42 1 90.174931 152.741466 27.182875
43 1 84.104787 145.801281 30.937341
44 1 83.392826 149.374106 22.436695
45 1 89.515771 121.704102 26.256923
46 1 97.560152 119.228012 23.666137
47 1 103.457281 130.749935 24.353628
48 1 97.002367 127.055945 21.885685
49 1 92.147410 135.832439 21.065429
50 1 85.891857 132.789874 25.455143
51 1 83.473708 134.652203 25.071842
