# time identity distance inter intra
0 1 103.592229 146.178685 18.749303
1 1 97.960473 147.572888 20.070022
2 1 94.142258 159.450344 15.155602
3 1 98.340397 131.714954 15.498447
4 1 98.139259 134.983618 11.695983
5 1 95.374914 134.784268 14.561246
6 1 91.047154 135.381308 12.321680
7 1 84.170842 143.968603 12.838287
8 1 85.663354 142.619294 10.783007
9 1 87.579960 146.608175 12.120435
10 1 80.973017 150.633740 17.204051
11 1 84.562436 140.831606 17.512951
12 1 87.160362 151.300891 15.670547
13 1 89.636314 152.791213 16.511021
14 1 94.651958 155.209805 20.371713
15 1 97.260119 145.772112 18.217251
16 1 97.195094 150.690349 15.392710
17 1 100.414971 144.219040 15.936882
18 1 104.383733 146.561336 20.500336
19 1 97.458528 150.883794 17.276054
20 1 95.098923 130.496088 21.841397
21 1 94.333780 121.585167 22.662740
22 1 96.842263 117.155591 22.735376
23 1 100.593030 122.233494 25.530596
24 1 97.566974 137.595273 17.613841
25 1 102.770889 131.069752 19.078205
26 1 107.855098 111.682073 21.948187
27 1 114.945204 116.568673 25.782943
28 1 104.371321 138.696846 23.387687
29 1 100.680918 149.862192 22.055390
30 1 100.474470 133.063688 26.901940
31 1 92.147514 140.373751 27.434761
32 1 83.539157 155.459275 24.195929
33 1 85.507664 153.346566 26.057580
34 1 87.946398 137.192997 29.873713
35 1 99.303549 148.374291 24.569856
36 1 99.295228 126.581139 21.786349
37 1 101.843376 146.909326 32.250234
38 1 103.931567 150.260421 32.678190
39 1 108.062174 158.426767 32.513897
40 1 112.644418 151.370791 25.619277
41 1 113.183634 142.447004 28.431121
42 1 116.075869 145.451527 23.174278
43 1 116.088898 139.761482 18.187815
44 1 117.404807 129.722966 21.877732
45 1 123.270455 124.910269 25.083689
46 1 127.214806 131.095977 25.858058
47 1 134.521935 128.601111 23.362144
48 1 138.208424 141.675292 26.698134
49 1 135.402494 132.564278 30.137166
50 1 132.958276 139.193402 26.381234
51 1 128.876046 124.911405 30.211880
52 1 127.150761 133.643615 21.308521
53 1 131.485787 138.923302 26.660454
54 1 129.163100 137.806103 26.562640
55 1 130.956777 141.912108 31.254697
56 1 142.040036 123.142990 19.569993
57 1 142.671157 126.020608 21.189067
58 1 142.496372 126.203762 30.236819
59 1 143.238679 131.788363 25.815232
60 1 144.636084 115.531690 16.488083
61 1 148.675785 117.558700 17.711314
62 1 146.876338 113.377539 18.004609
63 1 146.189314 110.836860 15.992098
64 1 151.129598 110.634362 20.785447
65 1 150.930849 120.928599 29.945896
66 1 141.671574 122.426164 29.474616
67 1 136.344758 138.428446 25.090686
68 1 138.849791 127.525307 25.913501
69 1 139.331717 139.085402 31.459807
70 1 135.255007 139.400377 31.932499
71 1 143.466959 114.314668 21.027447
72 1 143.010521 121.415690 30.244741
73 1 144.052222 97.247947 34.335282
74 1 142.462222 105.487255 30.176151
75 1 148.212973 111.745001 35.742879
76 1 149.356525 100.794394 32.781551
77 1 153.120562 82.932537 31.852732
78 1 155.934600 93.402878 30.497336
79 1 154.011173 95.761288 34.009930
80 1 165.917419 80.936037 28.521795
81 1 166.719381 73.378121 32.428815
82 1 162.659207 65.716274 25.282463
83 1 154.120528 99.700926 30.877316
84 1 158.977052 75.224404 30.169331
85 1 145.534743 90.540695 23.251605
86 1 144.430358 93.673192 25.813758
87 1 145.768426 83.070661 19.876536
88 1 145.891904 77.850766 26.836788
89 1 161.449556 51.790948 40.068086
90 1 159.932503 57.907919 39.761481
91 1 156.585791 62.175633 31.675344
92 1 147.436847 90.946407 26.291846
93 1 143.526053 77.018791 24.755579
94 1 154.593342 47.167210 30.039924
95 1 148.864333 66.318958 25.091767
96 1 146.358692 72.280535 23.612642
97 1 143.231993 89.119799 26.941022
98 1 134.690782 97.720619 19.354897
99 1 130.163878 103.271661 33.373461
100 1 134.606397 103.657072 28.191681
101 1 135.339415 92.042914 27.359180
102 1 125.470762 111.743427 26.939045
103 1 127.112249 115.073009 27.081514
104 1 133.891923 115.660923 23.163515
105 1 125.977453 140.129032 22.125699
106 1 126.598312 138.208493 22.758243
107 1 135.443457 120.039645 18.273681
108 1 136.686970 121.878525 21.307313
109 1 140.496731 123.853315 27.094774
110 1 145.339961 114.218605 23.291962
111 1 140.369619 124.519513 22.177433
112 1 135.842596 114.407425 13.771850
113 1 137.575225 110.549509 13.894406
114 1 137.773909 111.470524 15.472457
115 1 140.329316 95.995839 26.587310
116 1 149.695952 73.908896 22.481487
117 1 144.471571 80.576781 22.699623
118 1 142.595851 79.246627 20.663388
119 1 144.760995 98.954265 23.995582
120 1 148.163477 95.602036 19.618972
121 1 147.738930 93.055102 26.014162
122 1 149.518743 97.369913 24.047261
123 1 154.557590 98.711317 20.807426
124 1 159.798001 94.490845 19.254737
